train/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/delta_std,train/step_size,train/learning_rate,time/fps,rollout/return_std
1470,564864,642.955,24,10247,0.05,0.005110146,0.02,55,0.489222646
1471,565248,641.85,24,10254,0.05,0.000737824,0.02,55,3.388342142
1472,565632,642.905,24,10261,0.05,0.003941293,0.02,55,0.63430953
1473,566016,642.92875,24,10268,0.05,0.003875942,0.02,55,0.645004272
1474,566400,642.191875,24,10275,0.05,0.000696409,0.02,55,3.589845657
1475,566784,643.09,24,10282,0.05,20000,0.02,55,0
1476,567168,641.025625,24,10289,0.05,0.000328979,0.02,55,7.599260807
1477,567552,643.089375,24,10296,0.05,0.998796225,0.02,55,0.002502888
1478,567936,637.776875,24,10303,0.05,0.00018774,0.02,55,13.31629753
1479,568320,643.088125,24,10310,0.05,0.333001852,0.02,55,0.007507341
1480,568704,643.063125,24,10317,0.05,0.035847183,0.02,55,0.069740362
1481,569088,642.88375,24,10324,0.05,0.003030258,0.02,55,0.825012207
1482,569472,642.62375,24,10331,0.05,0.00194751,0.02,55,1.283690095
1483,569856,643.0334375,24,10337,0.05,0.011114753,0.02,55,0.224926159
1484,570240,642.073125,24,10344,0.05,0.00073753,0.02,55,3.389693737
1485,570624,643.09,24,10351,0.05,20000,0.02,55,0
1486,571008,643.089375,24,10358,0.05,0.998796225,0.02,55,0.002502888
1487,571392,643.03375,24,10365,0.05,0.011110804,0.02,55,0.225006104
1488,571776,642.929375,24,10372,0.05,0.003891039,0.02,55,0.642501831
1489,572160,643.09,24,10379,0.05,20000,0.02,55,0
1490,572544,642.980125,24,10386,0.05,0.008479314,0.02,55,0.294835061
1491,572928,643.089375,24,10393,0.05,0.998954654,0.02,55,0.002502491
1492,573312,643.09,24,10400,0.05,20000,0.02,55,0
1493,573696,641.126875,24,10407,0.05,0.000450018,0.02,55,5.555327892
1494,574080,643.09,24,10414,0.05,20000,0.02,55,0
1495,574464,643.08875,24,10421,0.05,0.499489844,0.02,55,0.005004982
1496,574848,634.3003125,24,10428,0.05,7.11E-05,0.02,55,35.15876007
1497,575232,643.0775,24,10435,0.05,0.049996819,0.02,55,0.050003052
1498,575616,640.566875,24,10442,0.05,0.000247708,0.02,55,10.09251404
1499,576000,642.124375,24,10449,0.05,0.000647249,0.02,55,3.862503052
1500,576384,643.09,24,10456,0.05,20000,0.02,55,0
1501,576768,643.09,24,10463,0.05,20000,0.02,55,0
1502,577152,642.41375,24,10470,0.05,0.001012199,0.02,55,2.469869137
1503,577536,640.805625,24,10476,0.05,0.000340214,0.02,55,7.34830904
1504,577920,643.09,24,10484,0.05,20000,0.02,55,0
1505,578304,643.09,24,10491,0.05,20000,0.02,55,0
1506,578688,641.859375,24,10498,0.05,0.000507872,0.02,55,4.92250061
1507,579072,642.81875,24,10505,0.05,0.002885263,0.02,55,0.866472006
1508,579456,595.2475,24,10512,0.05,1.31E-05,0.02,55,191.3593445
1509,579840,641.960625,24,10519,0.05,0.000742377,0.02,55,3.367561579
1510,580224,643.09,24,10527,0.05,20000,0.02,55,0
1511,580608,643.09,24,10534,0.05,20000,0.02,55,0
1512,580992,642.916875,24,10541,0.05,0.00389947,0.02,55,0.641112566
1513,581376,641.16125,24,10548,0.05,0.000339128,0.02,55,7.37184763
1514,581760,642.916875,24,10555,0.05,0.00389947,0.02,55,0.641112566
1515,582144,643.05125,24,10562,0.05,0.0311873,0.02,55,0.080160707
1516,582528,642.65125,24,10569,0.05,0.002092051,0.02,55,1.194999576
1517,582912,643.09,24,10577,0.05,20000,0.02,55,0
1518,583296,643.02,24,10584,0.05,0.01102101,0.02,55,0.226839349
1519,583680,634.29,24,10591,0.05,7.10E-05,0.02,55,35.20000458
1520,584064,642.928125,24,10598,0.05,0.003892943,0.02,55,0.642187595
1521,584448,634.289375,24,10605,0.05,7.10E-05,0.02,55,35.19983673
1522,584832,640.01125,24,10612,0.05,0.000203048,0.02,55,12.31233311
1523,585216,643.08875,24,10619,0.05,0.73115319,0.02,55,0.003419131
1524,585600,642.5125,24,10627,0.05,0.001083496,0.02,55,2.307344913
1525,585984,642.625,24,10634,0.05,0.001344085,0.02,55,1.86000061
1526,586368,629.5765625,24,10641,0.05,4.63E-05,0.02,55,54.04709244
1527,586752,643.09,24,10648,0.05,20000,0.02,55,0
1528,587136,643.0875,24,10655,0.05,0.365598828,0.02,55,0.006837972
1529,587520,643.033125,24,10661,0.05,0.011118362,0.02,55,0.224853143
1530,587904,643.089375,24,10668,0.05,0.998954654,0.02,55,0.002502491
1531,588288,635.398125,24,10676,0.05,0.000120048,0.02,55,20.825037
1532,588672,643.088125,24,10683,0.05,0.459177643,0.02,55,0.005444391
1533,589056,643.0896875,24,10690,0.05,1.995910883,0.02,55,0.001252436
1534,589440,598.77,24,10697,0.05,1.41E-05,0.02,55,177.280014
1535,589824,643.08875,24,10704,0.05,0.499489844,0.02,55,0.005004982
1536,590208,643.00875,24,10711,0.05,0.010932283,0.02,55,0.228680387
1537,590592,642.976875,24,10718,0.05,0.008138474,0.02,55,0.307182759
1538,590976,643.02625,24,10725,0.05,0.012187397,0.02,55,0.205129817
1539,591360,554.425,24,10732,0.05,1.03E-05,0.02,55,242.2008514
1540,591744,642.77,24,10739,0.05,0.002871828,0.02,55,0.870525658
1541,592128,642.661875,24,10746,0.05,0.002070358,0.02,55,1.207520485
1542,592512,642.9275,24,10753,0.05,0.003877894,0.02,55,0.644679606
1543,592896,643.064375,24,10760,0.05,0.036700677,0.02,55,0.068118505
1544,593280,643.076875,24,10766,0.05,0.050101347,0.02,55,0.049898732
1545,593664,419.59125,24,10773,0.05,4.73E-06,0.02,55,529.0050049
1546,594048,643.08875,24,10780,0.05,0.73115319,0.02,55,0.003419131
1547,594432,639.40875,24,10787,0.05,0.00020105,0.02,55,12.43474388
1548,594816,532.888125,24,10794,0.05,5.75E-06,0.02,55,434.4349365
1549,595200,591.070625,24,10801,0.05,1.76E-05,0.02,55,141.7933807
1550,595584,580.335,24,10808,0.05,1.30E-05,0.02,55,191.6096954
1551,595968,642.97875,24,10815,0.05,0.005685926,0.02,55,0.439681947
1552,596352,633.273625,24,10822,0.05,6.60E-05,0.02,55,37.89689255
1553,596736,642.915625,24,10829,0.05,0.003885413,0.02,55,0.64343214
1554,597120,642.875625,24,10836,0.05,0.003766242,0.02,55,0.663791537
1555,597504,429.436875,24,10843,0.05,2.94E-06,0.02,55,850.0240479
1556,597888,461.024375,24,10850,0.05,3.44E-06,0.02,55,727.3588257
1557,598272,643.035625,24,10857,0.05,0.011635516,0.02,55,0.214859277
1558,598656,643.089375,24,10864,0.05,0.998954654,0.02,55,0.002502491
1559,599040,642.87375,24,10871,0.05,0.003755173,0.02,55,0.665748119
1560,599424,643.09,24,10878,0.05,20000,0.02,55,0
1561,599808,602.698125,24,10885,0.05,1.55E-05,0.02,55,161.5648346
1562,600192,642.81,24,10892,0.05,0.00369768,0.02,55,0.676099539
1563,600576,641.79125,24,10899,0.05,0.000509259,0.02,55,4.909094334
1564,600960,643.039375,24,10906,0.05,0.012345708,0.02,55,0.20249939
1565,601344,643.090875,24,10913,0.05,0.246381506,0.02,55,0.010146741
1566,601728,642.460625,24,10920,0.05,0.001087805,0.02,55,2.298206329
1567,602112,643.025625,24,10927,0.05,0.011450186,0.02,55,0.218336925
1568,602496,643.08875,24,10934,0.05,0.499489844,0.02,55,0.005004982
1569,602880,571.680625,24,10941,0.05,8.78E-06,0.02,55,284.8995667
1570,603264,642.711875,24,10948,0.05,0.003249015,0.02,55,0.769463837
1571,603648,643.01125,24,10955,0.05,0.01140729,0.02,55,0.219157994
1572,604032,643.075625,24,10962,0.05,0.050202139,0.02,55,0.049798544
1573,604416,642.80975,24,10969,0.05,0.002719913,0.02,55,0.919146776
1574,604800,643.088125,24,10976,0.05,0.459177643,0.02,55,0.005444391
1575,605184,642.462375,24,10983,0.05,0.001007738,0.02,55,2.480803967
1576,605568,642.876875,24,10990,0.05,0.003782966,0.02,55,0.660857022
1577,605952,643.1275,24,10997,0.05,0.016667331,0.02,55,0.149993896
1578,606336,643.05375,24,11004,0.05,0.017894553,0.02,55,0.139707193
1579,606720,642.048125,24,11011,0.05,0.000873711,0.02,55,2.861356258
1580,607104,643.08125,24,11018,0.05,0.009178515,0.02,55,0.272375107
1581,607488,602.230125,24,11025,0.05,1.55E-05,0.02,55,161.0244598
1582,607872,643.035,24,11032,0.05,0.011643882,0.02,55,0.214704901
1583,608256,642.979375,24,11038,0.05,0.004084706,0.02,55,0.61203897
1584,608640,633.44,24,11045,0.05,0.00010558,0.02,55,23.67865753
1585,609024,642.933125,24,11052,0.05,0.003984048,0.02,55,0.627502441
1586,609408,643.086875,24,11059,0.05,0.354682267,0.02,55,0.007048437
1587,609792,456.9313125,24,11066,0.05,3.36E-06,0.02,55,744.277771
1588,610176,638.855,24,11073,0.05,0.000201483,0.02,55,12.40800762
1589,610560,563.55125,24,11080,0.05,7.86E-06,0.02,55,318.1496887
1590,610944,642.841875,24,11087,0.05,0.003931395,0.02,55,0.635906518
1591,611328,640.960625,24,11094,0.05,0.000338155,0.02,55,7.39306736
1592,611712,637.8225,24,11101,0.05,0.00012272,0.02,55,20.37164307
1593,612096,191.105,24,11108,0.05,1.38E-06,0.02,55,1807.939941
1594,612480,642.925,24,11115,0.05,0.005032414,0.02,55,0.496779323
1595,612864,643.03375,24,11122,0.05,0.011110804,0.02,55,0.225006104
1596,613248,638.57875,24,11129,0.05,0.00014438,0.02,55,17.31540871
1597,613632,643.08875,24,11136,0.05,0.499489844,0.02,55,0.005004982
1598,614016,641.856875,24,11143,0.05,0.000507902,0.02,55,4.922211647
1599,614400,643.015,24,11150,0.05,0.010757867,0.02,55,0.232387945
1600,614784,643.0775,24,11157,0.05,0.049996819,0.02,55,0.050003052
1601,615168,593.38,24,11164,0.05,1.26E-05,0.02,55,198.8400116
1602,615552,640.498125,24,11171,0.05,0.000246792,0.02,55,10.12998962
1603,615936,643.09,24,11178,0.05,20000,0.02,55,0
1604,616320,642.975,24,11185,0.05,0.008053889,0.02,55,0.31040892
1605,616704,643.065,24,11192,0.05,0.036593948,0.02,55,0.068317182
1606,617088,643.09,24,11199,0.05,20000,0.02,55,0
1607,617472,643.12,24,11206,0.05,0.020834157,0.02,55,0.119995125
1608,617856,595.073125,24,11213,0.05,1.35E-05,0.02,55,185.5236511
1609,618240,642.984375,24,11220,0.05,0.00802407,0.02,55,0.311562449
1610,618624,642.42125,24,11227,0.05,0.001343366,0.02,55,1.860997319
1611,619008,642.67875,24,11234,0.05,0.001945093,0.02,55,1.285285473
1612,619392,642.59625,24,11241,0.05,0.003052911,0.02,55,0.818890452
1613,619776,643.0975,24,11248,0.05,0.083336368,0.02,55,0.029998781
1614,620160,642.876875,24,11255,0.05,0.002932521,0.02,55,0.852508545
1615,620544,643.09,24,11262,0.05,20000,0.02,55,0
1616,620928,640.6675,24,11269,0.05,0.0003347,0.02,55,7.469369888
1617,621312,642.56875,24,11276,0.05,0.001345092,0.02,55,1.858609319
1618,621696,642.81875,24,11283,0.05,0.005696635,0.02,55,0.43885541
1619,622080,635.860625,24,11289,0.05,9.02E-05,0.02,55,27.70175934
1620,622464,550.006875,24,11296,0.05,6.73E-06,0.02,55,371.3088684
1621,622848,642.75125,24,11303,0.05,0.004458362,0.02,55,0.560743928
1622,623232,642.926875,24,11310,0.05,0.005323207,0.02,55,0.469641536
1623,623616,642.7325,24,11317,0.05,0.002902823,0.02,55,0.861230552
1624,624000,642.98,24,11324,0.05,0.005681785,0.02,55,0.440002441
1625,624384,642.76,24,11331,0.05,0.003585428,0.02,55,0.697266579
1626,624768,642.904375,24,11339,0.05,0.00390955,0.02,55,0.63945961
1627,625152,633.911875,24,11346,0.05,7.12E-05,0.02,55,35.12937927
1628,625536,642.23625,24,11353,0.05,0.001198979,0.02,55,2.08510685
1629,625920,634.5715625,24,11360,0.05,7.49E-05,0.02,55,33.35570145
1630,626304,642.9626875,24,11367,0.05,0.007606098,0.02,55,0.328683496
1631,626688,642.414375,24,11374,0.05,0.001181141,0.02,55,2.116597891
1632,627072,642.62375,24,11381,0.05,0.002670795,0.02,55,0.936050594
1633,627456,643.114375,24,11388,0.05,0.025644042,0.02,55,0.097488403
1634,627840,642.916875,24,11395,0.05,0.00389947,0.02,55,0.641112566
1635,628224,641.846875,24,11402,0.05,0.00050819,0.02,55,4.919420242
1636,628608,594.720625,24,11409,0.05,1.31E-05,0.02,55,191.2231903
1637,628992,641.500875,24,11416,0.05,0.000435347,0.02,55,5.742546558
1638,629376,642.73875,24,11423,0.05,0.003576661,0.02,55,0.698975861
1639,629760,643.014375,24,11429,0.05,0.012059839,0.02,55,0.207299501
1640,630144,642.9225,24,11436,0.05,0.005205951,0.02,55,0.480219483
1641,630528,643.09,24,11443,0.05,20000,0.02,55,0
1642,630912,642.9125,24,11450,0.05,0.003547679,0.02,55,0.704685867
1643,631296,641.978125,24,11457,0.05,0.000575855,0.02,55,4.341369152
1644,631680,643.09,24,11464,0.05,20000,0.02,55,0
1645,632064,641.145625,24,11471,0.05,0.000503289,0.02,55,4.96732378
1646,632448,642.07425,24,11478,0.05,0.000992739,0.02,55,2.51828599
1647,632832,593.1125,24,11485,0.05,1.26E-05,0.02,55,198.3535156
1648,633216,642.82875,24,11492,0.05,0.003890935,0.02,55,0.642518878
1649,633600,628.920625,24,11499,0.05,4.58E-05,0.02,55,54.59914398
1650,633984,581.00125,24,11506,0.05,1.01E-05,0.02,55,247.1340332
1651,634368,642.4825,24,11513,0.05,0.002307784,0.02,55,1.083290219
1652,634752,642.699375,24,11520,0.05,0.0035581,0.02,55,0.702622116
1653,635136,642.94625,24,11527,0.05,0.008267973,0.02,55,0.302371442
1654,635520,642.6475,24,11534,0.05,0.002939436,0.02,55,0.850503027
1655,635904,642.9725,24,11541,0.05,0.008180943,0.02,55,0.305588096
1656,636288,593.106875,24,11548,0.05,1.26E-05,0.02,55,198.3005829
1657,636672,643.075,24,11555,0.05,0.045535691,0.02,55,0.054901857
1658,637056,595.24625,24,11562,0.05,1.31E-05,0.02,55,191.3590088
1659,637440,626.5225,24,11569,0.05,3.78E-05,0.02,55,66.20602417
1660,637824,629.328125,24,11576,0.05,4.57E-05,0.02,55,54.7013092
1661,638208,643.00875,24,11583,0.05,0.010932283,0.02,55,0.228680387
1662,638592,641.27375,24,11590,0.05,0.000449232,0.02,55,5.565057755
1663,638976,628.298125,24,11596,0.05,4.58E-05,0.02,55,54.55737686
1664,639360,642.64,24,11603,0.05,0.002401391,0.02,55,1.04106319
1665,639744,643.05125,24,11610,0.05,0.0311873,0.02,55,0.080160707
1666,640128,612.83875,24,11617,0.05,2.20E-05,0.02,55,113.5917358
1667,640512,641.978125,24,11624,0.05,0.00074047,0.02,55,3.376235723
1668,640896,643.08375,24,11631,0.05,0.260856926,0.02,55,0.009583673
1669,641280,643.0775,24,11638,0.05,0.049996819,0.02,55,0.050003052
1670,641664,643.08875,24,11645,0.05,0.499489844,0.02,55,0.005004982
1671,642048,643.076875,24,11652,0.05,0.050101347,0.02,55,0.049898732
1672,642432,643.09,24,11659,0.05,20000,0.02,55,0
1673,642816,642.9303125,24,11666,0.05,0.004246108,0.02,55,0.588774323
1674,643200,642.478125,24,11673,0.05,0.00207791,0.02,55,1.203132033
1675,643584,642.408125,24,11680,0.05,0.001022629,0.02,55,2.444678545
1676,643968,642.620625,24,11687,0.05,0.00221748,0.02,55,1.127405882
1677,644352,642.7275,24,11694,0.05,0.002516253,0.02,55,0.993540585
1678,644736,642.92875,24,11701,0.05,0.00389202,0.02,55,0.642339885
1679,645120,643.09,24,11708,0.05,20000,0.02,55,0
1680,645504,643.074375,24,11715,0.05,0.050337605,0.02,55,0.049664531
1681,645888,642.941875,24,11722,0.05,0.004238364,0.02,55,0.589850068
1682,646272,642.624375,24,11729,0.05,0.001344205,0.02,55,1.859835505
1683,646656,642.8725,24,11736,0.05,0.004068646,0.02,55,0.614454985
1684,647040,643.09,24,11742,0.05,20000,0.02,55,0
1685,647424,641.734375,24,11749,0.05,0.000510344,0.02,55,4.898656845
1686,647808,642.915625,24,11756,0.05,0.003869355,0.02,55,0.646102369
1687,648192,643.08875,24,11763,0.05,0.499489844,0.02,55,0.005004982
1688,648576,623.53875,24,11770,0.05,3.76E-05,0.02,55,66.47714233
1689,648960,642.475,24,11777,0.05,0.001317394,0.02,55,1.897686601
1690,649344,640.61125,24,11784,0.05,0.000253503,0.02,55,9.861798286
1691,649728,642.225625,24,11791,0.05,0.001030194,0.02,55,2.426725864
1692,650112,643.005625,24,11798,0.05,0.010955939,0.02,55,0.228186607
1693,650496,643.065,24,11805,0.05,0.036593948,0.02,55,0.068317182
1694,650880,643.09,24,11812,0.05,20000,0.02,55,0
1695,651264,643.033125,24,11819,0.05,0.011118362,0.02,55,0.224853143
1696,651648,590.19,24,11826,0.05,1.18E-05,0.02,55,211.6000061
1697,652032,642.61,24,11833,0.05,0.001346452,0.02,55,1.856731772
1698,652416,643.09,24,11840,0.05,20000,0.02,55,0
1699,652800,642.514375,24,11847,0.05,0.001085774,0.02,55,2.302505493
1700,653184,643.07625,24,11854,0.05,0.050214965,0.02,55,0.049785826
1701,653568,643.088125,24,11861,0.05,0.459177643,0.02,55,0.005444391
1702,653952,643.088125,24,11868,0.05,0.332995981,0.02,55,0.007507473
1703,654336,642.1025,24,11875,0.05,0.00098865,0.02,55,2.528700829
1704,654720,589.850625,24,11882,0.05,1.24E-05,0.02,55,201.9620056
1705,655104,642.929375,24,11889,0.05,0.003891039,0.02,55,0.642501831
1706,655488,642.926875,24,11896,0.05,0.007117889,0.02,55,0.351227611
1707,655872,643.03375,24,11902,0.05,0.011110804,0.02,55,0.225006104
1708,656256,642.748125,24,11909,0.05,0.002613133,0.02,55,0.956705928
1709,656640,642.87875,24,11916,0.05,0.003784113,0.02,55,0.660656571
1710,657024,643.09,24,11923,0.05,20000,0.02,55,0
1711,657408,641.2425,24,11930,0.05,0.000338295,0.02,55,7.38999939
1712,657792,629.70125,24,11937,0.05,4.75E-05,0.02,55,52.60442352
1713,658176,641.71125,24,11944,0.05,0.0004964,0.02,55,5.03626585
1714,658560,637.536875,24,11951,0.05,0.000166028,0.02,55,15.05769634
1715,658944,550.498125,24,11958,0.05,6.76E-06,0.02,55,369.8342896
1716,659328,643.03375,24,11965,0.05,0.011110804,0.02,55,0.225006104
1717,659712,643.09,24,11972,0.05,20000,0.02,55,0
1718,660096,641.179375,24,11979,0.05,0.000338937,0.02,55,7.376004696
1719,660480,642.72625,24,11986,0.05,0.003335116,0.02,55,0.749598861
1720,660864,643.09,24,11993,0.05,20000,0.02,55,0
1721,661248,642.9125,24,12000,0.05,0.0066244,0.02,55,0.37739256
1722,661632,642.731875,24,12006,0.05,0.002963251,0.02,55,0.843667984
1723,662016,596.201875,24,12013,0.05,1.96E-05,0.02,55,127.4317169
1724,662400,643.088125,24,12020,0.05,0.333001852,0.02,55,0.007507341
1725,662784,643.03875,24,12027,0.05,0.012354947,0.02,55,0.202347964
1726,663168,640.245625,24,12034,0.05,0.000233397,0.02,55,10.71136856
1727,663552,623.63625,24,12041,0.05,3.78E-05,0.02,55,66.19608307
1728,663936,643.089375,24,12048,0.05,0.998954654,0.02,55,0.002502491
1729,664320,643.03375,24,12055,0.05,0.011110804,0.02,55,0.225006104
1730,664704,642.885625,24,12062,0.05,0.004051406,0.02,55,0.617069602
1731,665088,643.09,24,12069,0.05,20000,0.02,55,0
1732,665472,624.505,24,12076,0.05,3.79E-05,0.02,55,65.88671112
1733,665856,592.34125,24,12083,0.05,1.23E-05,0.02,55,202.6326294
1734,666240,642.9775,24,12090,0.05,0.008132277,0.02,55,0.307416856
1735,666624,637.83125,24,12097,0.05,0.000144858,0.02,55,17.25833893
1736,667008,643.09,24,12104,0.05,20000,0.02,55,0
1737,667392,642.0675,24,12111,0.05,0.000881203,0.02,55,2.837029696
1738,667776,642.075,24,12118,0.05,0.0009984,0.02,55,2.504005909
1739,668160,642.21375,24,12125,0.05,0.00104232,0.02,55,2.39849472
1740,668544,637.295,24,12132,0.05,0.000166814,0.02,55,14.98671341
1741,668928,643.02625,24,12139,0.05,0.012033795,0.02,55,0.207748145
1742,669312,642.82375,24,12146,0.05,0.002864626,0.02,55,0.872714162
1743,669696,643.038125,24,12153,0.05,0.012362313,0.02,55,0.202227399
1744,670080,642.420625,24,12159,0.05,0.001012234,0.02,55,2.469784737
1745,670464,643.09,24,12166,0.05,20000,0.02,55,0
1746,670848,643.09,24,12173,0.05,20000,0.02,55,0
1747,671232,642.811875,24,12180,0.05,0.002720377,0.02,55,0.918990016
1748,671616,641.611875,24,12187,0.05,0.000504445,0.02,55,4.955940723
1749,672000,642.88125,24,12194,0.05,0.006711645,0.02,55,0.3724868
1750,672384,643.039375,24,12201,0.05,0.012345708,0.02,55,0.20249939
1751,672768,643.03375,24,12208,0.05,0.011110804,0.02,55,0.225006104
1752,673152,545.63875,24,12215,0.05,6.51E-06,0.02,55,383.9038086
1753,673536,569.561875,24,12222,0.05,1.53E-05,0.02,55,163.1247711
1754,673920,643.039375,24,12229,0.05,0.012345708,0.02,55,0.20249939
1755,674304,643.089375,24,12236,0.05,0.998954654,0.02,55,0.002502491
1756,674688,643.03375,24,12242,0.05,0.011110804,0.02,55,0.225006104
1757,675072,643.086875,24,12249,0.05,0.414800942,0.02,55,0.006026862
1758,675456,625.088125,24,12256,0.05,3.78E-05,0.02,55,66.05627441
1759,675840,640.96,24,12263,0.05,0.000339167,0.02,55,7.370993614
1760,676224,642.15125,24,12270,0.05,0.000665778,0.02,55,3.755004883
1761,676608,643.033125,24,12277,0.05,0.011118362,0.02,55,0.224853143
1762,676992,547.88875,24,12284,0.05,6.66E-06,0.02,55,375.3703308
1763,677376,642.98125,24,12291,0.05,0.008567522,0.02,55,0.291799515
1764,677760,642.875625,24,12298,0.05,0.003775287,0.02,55,0.662201166
1765,678144,622.48,24,12305,0.05,3.79E-05,0.02,55,66.0191803
1766,678528,642.836875,24,12311,0.05,0.003059425,0.02,55,0.817146897
1767,678912,535.161375,24,12318,0.05,9.19E-06,0.02,55,271.9649658
1768,679296,611.86875,24,12325,0.05,2.20E-05,0.02,55,113.6618576
1769,679680,642.395,24,12332,0.05,0.001168778,0.02,55,2.138985395
1770,680064,642.935625,24,12339,0.05,0.007646082,0.02,55,0.326964706
1771,680448,593.053125,24,12346,0.05,1.25E-05,0.02,55,199.9209442
1772,680832,643.0755625,24,12353,0.05,0.052853588,0.02,55,0.04730035
1773,681216,643.03625,24,12360,0.05,0.011627274,0.02,55,0.215011597
1774,681600,643.080625,24,12367,0.05,0.009216509,0.02,55,0.271252245
1775,681984,642.413125,24,12374,0.05,0.001011563,0.02,55,2.471422195
1776,682368,581.768125,24,12381,0.05,1.02E-05,0.02,55,243.9100189
1777,682752,596.876375,24,12388,0.05,1.90E-05,0.02,55,131.7614899
1778,683136,643.03625,24,12395,0.05,0.011627274,0.02,55,0.215011597
1779,683520,642.87625,24,12401,0.05,0.003788925,0.02,55,0.659817696
1780,683904,643.08875,24,12408,0.05,0.73115319,0.02,55,0.003419131
1781,684288,643.089375,24,12415,0.05,0.998954654,0.02,55,0.002502491
1782,684672,642.41875,24,12422,0.05,0.001009177,0.02,55,2.477266788
1783,685056,642.423125,24,12429,0.05,0.002266895,0.02,55,1.102829933
1784,685440,643.089375,24,12436,0.05,0.998796225,0.02,55,0.002502888
1785,685824,593.558125,24,12443,0.05,1.26E-05,0.02,55,198.1275024
1786,686208,642.983125,24,12450,0.05,0.008546887,0.02,55,0.292504042
1787,686592,642.66375,24,12457,0.05,0.00242337,0.02,55,1.031620979
1788,686976,643.09,24,12463,0.05,20000,0.02,55,0
1789,687360,643.0403125,24,12470,0.05,0.010936185,0.02,55,0.228598788
1790,687744,642.76875,24,12477,0.05,0.003310797,0.02,55,0.755105078
1791,688128,604.57625,24,12484,0.05,1.63E-05,0.02,55,153.1470795
1792,688512,642.8525,24,12491,0.05,0.00278377,0.02,55,0.898062587
1793,688896,642.924375,24,12498,0.05,0.007111256,0.02,55,0.351555198
1794,689280,643.0875,24,12505,0.05,0.558456004,0.02,55,0.004476503
1795,689664,643.0345625,24,12512,0.05,0.011645941,0.02,55,0.214666933
1796,690048,592.828125,24,12519,0.05,1.25E-05,0.02,55,199.8894196
1797,690432,642.9775,24,12525,0.05,0.008132277,0.02,55,0.307416856
1798,690816,642.789375,24,12532,0.05,0.003485596,0.02,55,0.717237353
1799,691200,640.059375,24,12539,0.05,0.000210403,0.02,55,11.88195515
1800,691584,642.498125,24,12546,0.05,0.001055963,0.02,55,2.367507935
1801,691968,643.03375,24,12553,0.05,0.011110804,0.02,55,0.225006104
1802,692352,640.90875,24,12559,0.05,0.000337808,0.02,55,7.400649548
1803,692736,640.139375,24,12566,0.05,0.000233282,0.02,55,10.71662998
1804,693120,639.173125,24,12573,0.05,0.000212936,0.02,55,11.7405901
1805,693504,642.474375,24,12580,0.05,0.002437111,0.02,55,1.025804758
1806,693888,642.650625,24,12587,0.05,0.001910839,0.02,55,1.30832541
1807,694272,643.0325,24,12594,0.05,0.011126028,0.02,55,0.224698216
1808,694656,642.843125,24,12601,0.05,0.003176449,0.02,55,0.787042201
1809,695040,643.088125,24,12608,0.05,0.619544744,0.02,55,0.004035096
1810,695424,641.938125,24,12615,0.05,0.000794766,0.02,55,3.145578146
1811,695808,642.885625,24,12622,0.05,0.004051406,0.02,55,0.617069602
1812,696192,642.514375,24,12628,0.05,0.001085774,0.02,55,2.302505493
1813,696576,643.011875,24,12635,0.05,0.011229275,0.02,55,0.222632229
1814,696960,642.470625,24,12642,0.05,0.001009078,0.02,55,2.477508545
1815,697344,597.5175,24,12649,0.05,2.10E-05,0.02,55,118.7948608
1816,697728,641.2425,24,12656,0.05,0.000338295,0.02,55,7.38999939
1817,698112,643.089375,24,12663,0.05,0.998796225,0.02,55,0.002502888
1818,698496,640.454375,24,12670,0.05,0.0002482,0.02,55,10.07252598
1819,698880,642.9775,24,12677,0.05,0.008132277,0.02,55,0.307416856
1820,699264,459.915625,24,12684,0.05,4.27E-06,0.02,55,586.0803833
1821,699648,642.25375,24,12691,0.05,0.000803054,0.02,55,3.113115788
1822,700032,581.75375,24,12698,0.05,1.02E-05,0.02,55,245.1051178
1823,700416,637.885625,24,12704,0.05,0.000185803,0.02,55,13.45512295
1824,700800,641.13,24,12711,0.05,0.000339381,0.02,55,7.366354942
1825,701184,616.241875,24,12718,0.05,2.37E-05,0.02,55,105.4824448
1826,701568,642.92125,24,12725,0.05,0.006890629,0.02,55,0.362811446
1827,701952,641.016875,24,12732,0.05,0.00034023,0.02,55,7.347960472
1828,702336,643.03375,24,12739,0.05,0.011110804,0.02,55,0.225006104
1829,702720,642.81375,24,12746,0.05,0.003558279,0.02,55,0.70258677
1830,703104,642.46,24,12753,0.05,0.001091208,0.02,55,2.291039467
1831,703488,642.87375,24,12760,0.05,0.00377903,0.02,55,0.661545277
1832,703872,643.09,24,12767,0.05,20000,0.02,55,0
1833,704256,642.976875,24,12774,0.05,0.008138474,0.02,55,0.307182759
1834,704640,643.09,24,12781,0.05,20000,0.02,55,0
1835,705024,643.089375,24,12788,0.05,0.998954654,0.02,55,0.002502491
1836,705408,643.09,24,12794,0.05,20000,0.02,55,0
1837,705792,643.09,24,12801,0.05,20000,0.02,55,0
1838,706176,643.089375,24,12808,0.05,0.998796225,0.02,55,0.002502888
1839,706560,642.8875,24,12815,0.05,0.004080796,0.02,55,0.61262542
1840,706944,643.09,24,12822,0.05,20000,0.02,55,0
1841,707328,643.089375,24,12829,0.05,0.998954654,0.02,55,0.002502491
1842,707712,643.03375,24,12836,0.05,0.01236096,0.02,55,0.202249542
