time/total_timesteps,train/learning_rate,train/entropy_loss,time/time_elapsed,train/policy_loss,train/value_loss,train/n_updates,train/explained_variance,train/std,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations
94000,0.0007,-18.211181640625,1188,552.7286376953125,1443.777587890625,18799,0.6309346854686737,1.2705845832824707,79,77.73299,24.0,18800
94500,0.0007,-18.222578048706055,1194,118.76953125,168.34512329101562,18899,0.7382895648479462,1.2719120979309082,79,84.33324,24.0,18900
95000,0.0007,-18.195289611816406,1201,403.27978515625,918.20556640625,18999,0.8539844006299973,1.268872618675232,79,87.50229000000002,24.0,19000
95500,0.0007,-18.20150375366211,1207,-544.5108642578125,1152.665771484375,19099,0.7428441643714905,1.2698721885681152,79,90.58982999999998,24.0,19100
96000,0.0007,-18.211061477661133,1213,-696.3101806640625,2142.65283203125,19199,1.4901161193847656e-06,1.2709136009216309,79,84.59632000000002,24.0,19200
96500,0.0007,-18.21701431274414,1219,-151.49655151367188,101.84888458251953,19299,0.0007951259613037109,1.2716665267944336,79,72.42881999999999,24.0,19300
97000,0.0007,-18.216707229614258,1226,-497.93572998046875,3091.013671875,19399,-1.8831074237823486,1.271532416343689,79,54.107150000000004,24.0,19400
97500,0.0007,-18.22003173828125,1232,-1782.4146728515625,8582.4169921875,19499,0.3262510895729065,1.2719956636428833,79,30.209209999999995,24.0,19500
98000,0.0007,-18.243053436279297,1238,618.3271484375,1829.2607421875,19599,-0.044194936752319336,1.2748727798461914,79,-1.6094599999999977,24.0,19600
98500,0.0007,-18.251089096069336,1245,-1235.4583740234375,5449.85498046875,19699,0.0015162825584411621,1.2759323120117188,79,-21.762500000000003,24.0,19700
99000,0.0007,-18.253999710083008,1251,-755.6564331054688,2177.640625,19799,0.028540432453155518,1.2764639854431152,79,-46.48947999999999,24.0,19800
99500,0.0007,-18.275522232055664,1257,-375.48333740234375,447.78729248046875,19899,2.2590160369873047e-05,1.2787368297576904,79,-69.38020999999999,24.0,19900
100000,0.0007,-18.28795623779297,1264,549.5975341796875,1081.5101318359375,19999,0.382205605506897,1.2803012132644653,79,-85.08513,24.0,20000
100500,0.0007,-18.310251235961914,1270,156.43582153320312,475.89520263671875,20099,0.47206729650497437,1.283103585243225,79,-98.20406999999999,24.0,20100
101000,0.0007,-18.327482223510742,1276,3368.67431640625,74375.359375,20199,-1.057462453842163,1.285327434539795,79,-121.17832,24.0,20200
101500,0.0007,-18.323728561401367,1283,-1171.50927734375,4723.013671875,20299,2.682209014892578e-06,1.2842791080474854,79,-136.64358000000001,24.0,20300
102000,0.0007,-18.299089431762695,1289,-1384.655029296875,5943.72509765625,20399,0.13818824291229248,1.2815290689468384,79,-144.74779,24.0,20400
102500,0.0007,-18.294395446777344,1295,-949.24267578125,2448.607421875,20499,2.0265579223632812e-06,1.2805101871490479,79,-167.91515999999996,24.0,20500
103000,0.0007,-18.315528869628906,1302,90.78919982910156,218.3246307373047,20599,0.1525363326072693,1.283644199371338,79,-191.65897000000004,24.0,20600
103500,0.0007,-18.32325553894043,1308,-219.406494140625,360.714111328125,20699,0.7101031839847565,1.2845044136047363,79,-206.30696,24.0,20700
104000,0.0007,-18.30457305908203,1315,3063.372802734375,79720.1953125,20799,-0.956737756729126,1.2822083234786987,79,-221.79373999999996,24.0,20800
104500,0.0007,-18.32398223876953,1321,-1271.36328125,6335.79833984375,20899,0.09527367353439331,1.2844722270965576,79,-225.68681,24.0,20900
105000,0.0007,-18.32041358947754,1327,-1000.3048095703125,3942.619140625,20999,0.0014142990112304688,1.2839012145996094,79,-221.20924000000002,24.0,21000
105500,0.0007,-18.351964950561523,1334,-829.0615234375,2386.860595703125,21099,-2.1457672119140625e-06,1.2879918813705444,79,-214.37019000000004,24.0,21100
106000,0.0007,-18.396333694458008,1340,397.5947265625,881.1591796875,21199,0.08822643756866455,1.2920804023742676,79,-211.32567,24.0,21200
106500,0.0007,-18.446138381958008,1346,-544.1533203125,1704.6243896484375,21299,-0.013259530067443848,1.2983304262161255,79,-214.13855,24.0,21300
107000,0.0007,-18.427927017211914,1352,2749.475341796875,83151.875,21399,-0.8032110929489136,1.2959178686141968,79,-215.89289000000005,24.0,21400
107500,0.0007,-18.455089569091797,1359,-1380.1207275390625,5909.72265625,21499,0.2159745693206787,1.299208164215088,79,-214.3905,24.0,21500
108000,0.0007,-18.45941162109375,1365,-926.8557739257812,4281.45947265625,21599,-1.1920928955078125e-07,1.3008995056152344,79,-211.17588,24.0,21600
108500,0.0007,-18.485239028930664,1371,-653.5142822265625,1273.047607421875,21699,-4.172325134277344e-06,1.302581548690796,79,-204.36684000000002,24.0,21700
109000,0.0007,-18.50092887878418,1377,18.734695434570312,25.36155128479004,21799,0.7751967161893845,1.3042711019515991,79,-197.89688999999998,24.0,21800
109500,0.0007,-18.55448341369629,1383,-123.57086181640625,195.85989379882812,21899,0.8082806468009949,1.3107759952545166,79,-198.77301,24.0,21900
110000,0.0007,-18.581701278686523,1389,3134.97216796875,84571.4140625,21999,-0.7374835014343262,1.3143891096115112,79,-203.79174999999998,24.0,22000
110500,0.0007,-18.567996978759766,1396,-1217.2550048828125,4945.52197265625,22099,0.40687745809555054,1.3126168251037598,79,-212.20102000000003,24.0,22100
111000,0.0007,-18.562044143676758,1402,-1115.7203369140625,4459.46240234375,22199,0.0002484917640686035,1.311545968055725,79,-216.98229,24.0,22200
111500,0.0007,-18.551502227783203,1408,-929.2044067382812,2760.501220703125,22299,0.0,1.3102538585662842,79,-220.85483000000005,24.0,22300
112000,0.0007,-18.58722686767578,1414,385.0321350097656,885.68115234375,22399,0.500324159860611,1.3150967359542847,79,-219.31106,24.0,22400
112500,0.0007,-18.6121768951416,1421,485.7272033691406,901.0657958984375,22499,0.86360003054142,1.318214774131775,79,-214.93118999999996,24.0,22500
113000,0.0007,-18.655548095703125,1427,3187.27099609375,89177.625,22599,-1.1618409156799316,1.3236991167068481,79,-211.80338999999995,24.0,22600
113500,0.0007,-18.674484252929688,1433,-1538.962158203125,7572.9033203125,22699,6.556510925292969e-06,1.326241374015808,79,-211.58178,24.0,22700
114000,0.0007,-18.719707489013672,1439,-1231.239013671875,5189.21337890625,22799,-1.1920928955078125e-07,1.3317500352859497,79,-211.13727,24.0,22800
114500,0.0007,-18.73091697692871,1445,-1112.9432373046875,4614.60302734375,22899,1.1920928955078125e-07,1.3343600034713745,79,-212.99078999999995,24.0,22900
115000,0.0007,-18.836645126342773,1451,135.50839233398438,288.7596130371094,22999,0.7241193354129791,1.3464970588684082,79,-211.32395,24.0,23000
115500,0.0007,-18.84939956665039,1458,-1230.0416259765625,3908.41748046875,23099,0.5764995217323303,1.348134994506836,79,-209.55962000000002,24.0,23100
116000,0.0007,-18.866050720214844,1464,3519.676513671875,92516.015625,23199,-1.1353049278259277,1.3503319025039673,79,-212.10885,24.0,23200
116500,0.0007,-18.91444969177246,1470,-1148.536865234375,4327.04541015625,23299,0.6292009055614471,1.3567863702774048,79,-213.95738,24.0,23300
117000,0.0007,-18.916091918945312,1476,-1279.4483642578125,5967.43505859375,23399,-1.1920928955078125e-07,1.3573988676071167,79,-218.18635999999995,24.0,23400
117500,0.0007,-18.94661521911621,1482,-1177.1783447265625,4662.3486328125,23499,-1.1920928955078125e-07,1.360900640487671,79,-223.37402999999998,24.0,23500
118000,0.0007,-18.980199813842773,1488,-177.80538940429688,153.32693481445312,23599,0.9150252118706703,1.364744782447815,79,-227.33161999999996,24.0,23600
118500,0.0007,-19.051584243774414,1494,91.25953674316406,282.9466857910156,23699,0.6285416781902313,1.3741284608840942,79,-226.16853,24.0,23700
119000,0.0007,-19.05392074584961,1500,3989.494873046875,89777.234375,23799,-1.0100188255310059,1.3744992017745972,79,-226.35458,24.0,23800
119500,0.0007,-19.086631774902344,1507,-1192.4169921875,4360.4072265625,23899,0.4542333483695984,1.3789913654327393,79,-224.34754,24.0,23900
120000,0.0007,-19.088233947753906,1513,-1514.483642578125,6791.86962890625,23999,-1.1920928955078125e-07,1.3786123991012573,79,-224.75347000000002,24.0,24000
120500,0.0007,-19.13128662109375,1519,-1312.3443603515625,4763.7021484375,24099,0.0,1.3838034868240356,79,-225.64918,24.0,24100
121000,0.0007,-19.13402557373047,1525,333.0518798828125,714.2783813476562,24199,0.5936199724674225,1.3851077556610107,79,-225.1453,24.0,24200
121500,0.0007,-19.168737411499023,1531,632.8010864257812,1408.4476318359375,24299,0.7652620375156403,1.3894236087799072,79,-226.12641000000002,24.0,24300
122000,0.0007,-19.184560775756836,1537,4378.1337890625,97461.7265625,24399,-0.7594010829925537,1.3912962675094604,79,-227.73496,24.0,24400
122500,0.0007,-19.210424423217773,1543,-861.1784057617188,2223.235107421875,24499,0.7210694253444672,1.394334316253662,79,-226.19038999999998,24.0,24500
123000,0.0007,-19.20077133178711,1549,-104.2485580444336,700.20068359375,24599,0.0,1.3929336071014404,79,-221.08916000000002,24.0,24600
123500,0.0007,-19.185901641845703,1556,-1033.189453125,3977.44287109375,24699,0.0,1.3921786546707153,79,-213.61476,24.0,24700
124000,0.0007,-19.2098331451416,1562,-215.6190948486328,387.064208984375,24799,0.7399964332580566,1.394351601600647,79,-202.37481,24.0,24800
124500,0.0007,-19.218965530395508,1568,582.0438842773438,1067.616455078125,24899,0.766412690281868,1.395601749420166,79,-197.40718,24.0,24900
125000,0.0007,-19.258756637573242,1574,3610.11474609375,99221.484375,24999,-0.7705336809158325,1.4008116722106934,79,-191.98211,24.0,25000
125500,0.0007,-19.277053833007812,1580,-1109.9029541015625,2999.88623046875,25099,0.5836238861083984,1.402799129486084,79,-188.43665999999996,24.0,25100
126000,0.0007,-19.31197738647461,1586,-1281.5592041015625,5121.4189453125,25199,-1.1920928955078125e-07,1.4076262712478638,79,-189.19256000000001,24.0,25200
126500,0.0007,-19.3271541595459,1593,-943.2063598632812,3025.90576171875,25299,-1.1920928955078125e-07,1.410512089729309,79,-188.73945,24.0,25300
127000,0.0007,-19.306060791015625,1599,628.6309814453125,1978.607177734375,25399,0.28521841764450073,1.4075541496276855,79,-190.07674000000003,24.0,25400
127500,0.0007,-19.296890258789062,1605,507.2357482910156,978.3392333984375,25499,0.7676728367805481,1.406184196472168,79,-192.75979999999996,24.0,25500
128000,0.0007,-19.30626106262207,1611,4341.8818359375,99130.125,25599,-0.7863571643829346,1.4075065851211548,79,-191.07514,24.0,25600
128500,0.0007,-19.33101463317871,1617,-693.6455078125,1758.4771728515625,25699,0.5496837198734283,1.4113231897354126,79,-192.27085,24.0,25700
129000,0.0007,-19.342811584472656,1623,-1133.1966552734375,4330.7294921875,25799,-1.1920928955078125e-07,1.4129979610443115,79,-198.72593000000003,24.0,25800
129500,0.0007,-19.353914260864258,1630,-1062.5498046875,3525.68701171875,25899,0.0,1.4142203330993652,79,-196.59663999999998,24.0,25900
130000,0.0007,-19.386554718017578,1636,408.65631103515625,888.4651489257812,25999,0.5221524834632874,1.418602466583252,79,-193.73467000000005,24.0,26000
130500,0.0007,-19.442129135131836,1642,526.8341674804688,827.9901123046875,26099,0.7880401611328125,1.425804853439331,79,-196.09190999999998,24.0,26100
131000,0.0007,-19.402122497558594,1648,3623.47412109375,107456.4609375,26199,-0.5428011417388916,1.420471429824829,79,-195.31121,24.0,26200
131500,0.0007,-19.392141342163086,1655,-1023.58154296875,3260.02392578125,26299,0.45897984504699707,1.4190688133239746,79,-189.8315,24.0,26300
132000,0.0007,-19.3826847076416,1661,-194.96749877929688,595.3494873046875,26399,0.5411669313907623,1.4175654649734497,79,-191.62543000000002,24.0,26400
132500,0.0007,-19.392189025878906,1667,-1160.246826171875,4215.962890625,26499,0.0,1.4184799194335938,79,-194.30954000000006,24.0,26500
133000,0.0007,-19.405826568603516,1673,-31.678237915039062,188.68087768554688,26599,0.8325530290603638,1.4200443029403687,79,-198.88639000000003,24.0,26600
133500,0.0007,-19.418285369873047,1679,-414.7164611816406,557.324462890625,26699,0.8661755174398422,1.4220750331878662,79,-199.7843,24.0,26700
134000,0.0007,-19.405330657958984,1685,4029.12353515625,102356.8359375,26799,-0.59710693359375,1.4201149940490723,79,-203.53960000000004,24.0,26800
134500,0.0007,-19.404220581054688,1692,-1065.7464599609375,3251.427734375,26899,0.702334463596344,1.4198381900787354,79,-206.36731,24.0,26900
135000,0.0007,-19.415077209472656,1698,-439.14569091796875,749.7701416015625,26999,0.784374326467514,1.4206870794296265,79,-211.66940000000002,24.0,27000
135500,0.0007,-19.437402725219727,1704,-73.78587341308594,440.49102783203125,27099,0.4221383333206177,1.424113154411316,79,-219.06190999999998,24.0,27100
136000,0.0007,-19.443653106689453,1710,341.650390625,616.0983276367188,27199,0.5784813165664673,1.425040364265442,79,-232.29036,24.0,27200
136500,0.0007,-19.430978775024414,1716,-555.786376953125,896.4846801757812,27299,0.8649311065673828,1.4232556819915771,79,-243.10277,24.0,27300
137000,0.0007,-19.44936752319336,1722,2719.545654296875,43661.65625,27399,0.22868168354034424,1.4256078004837036,79,-253.12234,24.0,27400
137500,0.0007,-19.446157455444336,1728,-1860.658447265625,10533.20703125,27499,6.920099258422852e-05,1.4254404306411743,79,-259.15875,24.0,27500
138000,0.0007,-19.463153839111328,1735,-808.8216552734375,3204.514892578125,27599,0.013426065444946289,1.4275726079940796,79,-264.49717,24.0,27600
138500,0.0007,-19.439191818237305,1741,2521.1845703125,20137.22265625,27699,-0.30175065994262695,1.4244569540023804,79,-265.14561,24.0,27700
139000,0.0007,-19.43174171447754,1747,850.3429565429688,6616.58447265625,27799,-4.915154933929443,1.4233349561691284,79,-263.66448,24.0,27800
139500,0.0007,-19.445465087890625,1753,797.1495971679688,2042.5123291015625,27899,0.5395242273807526,1.424967646598816,79,-261.93048999999996,24.0,27900
140000,0.0007,-19.44196319580078,1759,2304.377685546875,24132.54296875,27999,0.07699984312057495,1.4252291917800903,79,-261.58362,24.0,28000
140500,0.0007,-19.433439254760742,1765,-696.0316162109375,3311.368408203125,28099,-0.27471017837524414,1.4234992265701294,79,-254.65785,24.0,28100
141000,0.0007,-19.44155502319336,1771,-588.1961669921875,5121.541015625,28199,-2.415545701980591,1.4246437549591064,79,-250.93044999999998,24.0,28200
141500,0.0007,-19.457752227783203,1777,2504.5908203125,20684.494140625,28299,0.47367072105407715,1.4271318912506104,79,-248.22547999999995,24.0,28300
142000,0.0007,-19.454442977905273,1784,-123.3572998046875,283.3396911621094,28399,0.7071365416049957,1.4269993305206299,79,-247.05727000000002,24.0,28400
142500,0.0007,-19.4559268951416,1790,147.03067016601562,501.00067138671875,28499,0.2876395583152771,1.4273837804794312,79,-243.13805,24.0,28500
143000,0.0007,-19.47135353088379,1796,2461.307861328125,23689.31640625,28599,0.06763452291488647,1.4296884536743164,79,-245.21729000000002,24.0,28600
143500,0.0007,-19.49347496032715,1802,-1731.0570068359375,9664.9150390625,28699,5.960464477539063e-08,1.4316375255584717,79,-251.30555,24.0,28700
144000,0.0007,-19.528263092041016,1808,-1627.700439453125,7417.89208984375,28799,-1.1920928955078125e-07,1.4352995157241821,79,-256.06063,24.0,28800
144500,0.0007,-19.544904708862305,1814,-1378.228271484375,5182.810546875,28899,0.0,1.4374157190322876,79,-259.12335,24.0,28900
145000,0.0007,-19.565853118896484,1820,-174.9374542236328,593.7589111328125,28999,0.5250780880451202,1.4407356977462769,79,-260.77423,24.0,29000
145500,0.0007,-19.547334671020508,1827,-1096.818359375,3247.360107421875,29099,0.5959239900112152,1.437874674797058,79,-257.38166,24.0,29100
146000,0.0007,-19.530731201171875,1833,3417.7890625,78723.8359375,29199,-0.32792234420776367,1.435727596282959,79,-255.73610999999997,24.0,29200
146500,0.0007,-19.521892547607422,1839,502.11669921875,3305.32861328125,29299,-1.4411029815673828,1.4342334270477295,79,-253.67772999999994,24.0,29300
147000,0.0007,-19.53419303894043,1845,-171.6416778564453,1742.4281005859375,29399,-0.3556331396102905,1.43580961227417,79,-247.95697999999996,24.0,29400
147500,0.0007,-19.543121337890625,1851,1677.5416259765625,9040.6240234375,29499,0.0063626766204833984,1.4371708631515503,79,-247.92744,24.0,29500
148000,0.0007,-19.519729614257812,1857,57.1635627746582,134.0987091064453,29599,0.8821883648633957,1.4342845678329468,79,-246.58120000000005,24.0,29600
148500,0.0007,-19.56493377685547,1863,463.19793701171875,807.3182983398438,29699,0.6967380940914154,1.4402629137039185,79,-241.44699000000003,24.0,29700
149000,0.0007,-19.530975341796875,1870,2301.323486328125,51784.93359375,29799,0.13574421405792236,1.4345284700393677,79,-239.13675,24.0,29800
149500,0.0007,-19.571767807006836,1876,-1151.100341796875,3634.004638671875,29899,0.733889639377594,1.4409995079040527,79,-234.62199999999996,24.0,29900
150000,0.0007,-19.583189010620117,1882,-1241.828369140625,5514.74658203125,29999,0.0022661685943603516,1.4426703453063965,79,-229.56712,24.0,30000
150500,0.0007,-19.569190979003906,1888,339.37689208984375,772.6710205078125,30099,0.29567527770996094,1.4410783052444458,79,-227.86249,24.0,30100
151000,0.0007,-19.56099510192871,1894,-644.86328125,1333.060302734375,30199,0.8008691966533661,1.4398761987686157,79,-225.82731000000007,24.0,30200
151500,0.0007,-19.543785095214844,1901,-236.5098419189453,886.32080078125,30299,0.01578974723815918,1.4373764991760254,79,-223.20619000000002,24.0,30300
152000,0.0007,-19.5377254486084,1907,2462.23046875,54294.79296875,30399,0.20615750551223755,1.4360905885696411,79,-222.73719,24.0,30400
152500,0.0007,-19.515533447265625,1913,-1756.421142578125,8981.095703125,30499,0.17094546556472778,1.4330823421478271,79,-216.83609,24.0,30500
153000,0.0007,-19.50078582763672,1919,22.194726943969727,935.337890625,30599,0.06445395946502686,1.4314846992492676,79,-202.02392,24.0,30600
153500,0.0007,-19.494890213012695,1925,290.0852966308594,903.109375,30699,-0.06656599044799805,1.4302603006362915,79,-192.64324999999997,24.0,30700
154000,0.0007,-19.51117515563965,1931,-771.329345703125,1773.1165771484375,30799,0.3757578730583191,1.4323782920837402,79,-185.72128999999998,24.0,30800
154500,0.0007,-19.542308807373047,1938,545.0997924804688,1084.81689453125,30899,0.5437621772289276,1.436211347579956,79,-177.15415999999996,24.0,30900
155000,0.0007,-19.538599014282227,1944,1600.0667724609375,17458.5625,30999,0.11367529630661011,1.4358153343200684,79,-170.38505,24.0,31000
155500,0.0007,-19.547996520996094,1950,-1433.890625,7336.62353515625,31099,0.0008428096771240234,1.4372988939285278,79,-163.98411,24.0,31100
156000,0.0007,-19.50271224975586,1956,38.48711013793945,733.0560302734375,31199,0.27794647216796875,1.430770993232727,79,-160.52768999999998,24.0,31200
