train/step_size,train/iterations,rollout/ep_rew_mean,time/fps,rollout/return_std,time/total_timesteps,time/time_elapsed,train/delta_std,rollout/ep_len_mean,train/learning_rate
0.003270173678174615,1184,653.60375,50,0.764485239982605,455040,9014,0.05,24.0,0.02
0.0008816799963824451,1185,653.2175,50,2.8354954719543457,455424,9022,0.05,24.0,0.02
0.0003041414311155677,1186,650.9775000000001,50,8.219860076904297,455808,9030,0.05,24.0,0.02
0.0023033181205391884,1187,653.482125,50,1.085390567779541,456192,9038,0.05,24.0,0.02
0.003285515820607543,1188,653.635,50,0.7609153985977173,456576,9045,0.05,24.0,0.02
0.00046781692071817815,1189,652.369375,50,5.343970775604248,456960,9052,0.05,24.0,0.02
8.01158785179723e-06,1190,575.04625,50,312.0479736328125,457344,9060,0.05,24.0,0.02
0.0005359931383281946,1191,652.155,50,4.664238929748535,457728,9068,0.05,24.0,0.02
0.003914258908480406,1192,653.8145,50,0.6386904120445251,458112,9075,0.05,24.0,0.02
0.0010688534239307046,1193,653.34875,50,2.3389546871185303,458496,9083,0.05,24.0,0.02
4.645091394195333e-05,1194,636.790625,50,53.820255279541016,458880,9091,0.05,24.0,0.02
0.0031212486792355776,1195,653.5975,50,0.8009613156318665,459264,9098,0.05,24.0,0.02
0.00046163282240740955,1196,651.895,50,5.4155592918396,459648,9106,0.05,24.0,0.02
0.0003941439790651202,1197,650.929625,50,6.342859745025635,460032,9113,0.05,24.0,0.02
0.00887966062873602,1198,653.863625,50,0.28154218196868896,460416,9121,0.05,24.0,0.02
0.0006446920451708138,1199,651.3323125000001,50,3.8778202533721924,460800,9129,0.05,24.0,0.02
0.001301479758694768,1200,653.2437500000001,50,1.920890212059021,461184,9136,0.05,24.0,0.02
0.0023204642347991467,1201,653.4675,50,1.0773704051971436,461568,9143,0.05,24.0,0.02
0.0026667669881135225,1202,653.575625,50,0.9374645948410034,461952,9151,0.05,24.0,0.02
0.008869227953255177,1203,653.87225,50,0.28187334537506104,462336,9159,0.05,24.0,0.02
0.006685702130198479,1204,653.7637500000001,50,0.3739321827888489,462720,9167,0.05,24.0,0.02
0.00022709649056196213,1205,649.4068749999999,50,11.008536338806152,463104,9174,0.05,24.0,0.02
0.0007404033094644547,1206,652.283125,50,3.376537799835205,463488,9182,0.05,24.0,0.02
0.0029042449314147234,1207,653.4012499999999,50,0.860808789730072,463872,9190,0.05,24.0,0.02
0.00034707170561887324,1208,650.9000000000001,50,7.203122615814209,464256,9198,0.05,24.0,0.02
0.0005548641202040017,1209,651.633125,50,4.505607604980469,464640,9205,0.05,24.0,0.02
4.5707962271990255e-05,1210,639.3943750000001,50,54.695064544677734,465024,9212,0.05,24.0,0.02
0.0033040428534150124,1211,653.58125,50,0.7566486597061157,465408,9220,0.05,24.0,0.02
0.0007694180239923298,1212,652.5612500000001,50,3.249208927154541,465792,9228,0.05,24.0,0.02
4.622071355697699e-05,1213,638.7631250000001,50,54.08830261230469,466176,9235,0.05,24.0,0.02
0.000693661393597722,1214,652.4662500000001,50,3.6040635108947754,466560,9243,0.05,24.0,0.02
0.0003246900741942227,1215,650.86175,50,7.699649810791016,466944,9251,0.05,24.0,0.02
0.0022304763551801443,1216,653.389375,50,1.120836615562439,467328,9259,0.05,24.0,0.02
0.002252226462587714,1217,653.34125,50,1.1100125312805176,467712,9266,0.05,24.0,0.02
0.0004389874520711601,1218,651.85875,50,5.694923400878906,468096,9274,0.05,24.0,0.02
0.012259895913302898,1219,653.91375,50,0.2039167881011963,468480,9282,0.05,24.0,0.02
0.00041256274562329054,1220,652.4537500000001,50,6.0596842765808105,468864,9290,0.05,24.0,0.02
0.0003155356098432094,1221,650.9506250000001,50,7.923035144805908,469248,9297,0.05,24.0,0.02
0.002231615362688899,1222,653.4043750000001,50,1.1202645301818848,469632,9305,0.05,24.0,0.02
0.00050532998284325,1223,651.6256250000001,50,4.947262287139893,470016,9313,0.05,24.0,0.02
3.9324415411101654e-05,1224,636.213,50,63.573734283447266,470400,9320,0.05,24.0,0.02
0.002387412590906024,1225,653.4825000000001,50,1.0471585988998413,470784,9328,0.05,24.0,0.02
0.0003770007169805467,1226,648.415625,50,6.631287097930908,471168,9336,0.05,24.0,0.02
0.0007873903959989548,1227,652.461875,50,3.1750447750091553,471552,9343,0.05,24.0,0.02
0.0009274731855839491,1228,652.983125,50,2.695495367050171,471936,9351,0.05,24.0,0.02
0.00020577121176756918,1229,650.7637500000001,50,12.149415969848633,472320,9359,0.05,24.0,0.02
3.9567778003402054e-05,1230,637.3153125,50,63.18272018432617,472704,9367,0.05,24.0,0.02
0.0005825203261338174,1231,651.856875,50,4.291695594787598,473088,9374,0.05,24.0,0.02
0.0009332352783530951,1232,652.8156250000001,50,2.6788525581359863,473472,9382,0.05,24.0,0.02
0.0008825795957818627,1233,653.1500000000001,50,2.8326053619384766,473856,9390,0.05,24.0,0.02
0.00067214883165434,1234,651.821875,50,3.719414234161377,474240,9398,0.05,24.0,0.02
0.0028329044580459595,1235,653.53375,50,0.8824864029884338,474624,9406,0.05,24.0,0.02
0.000936252879910171,1236,652.75,50,2.6702184677124023,475008,9413,0.05,24.0,0.02
0.001786540262401104,1237,653.139375,50,1.3993525505065918,475392,9421,0.05,24.0,0.02
0.0001739788567647338,1238,647.82125,50,14.369561195373535,475776,9428,0.05,24.0,0.02
0.004835681989789009,1239,653.609375,50,0.5169900059700012,476160,9436,0.05,24.0,0.02
0.0009653230663388968,1240,652.7237500000001,50,2.589806318283081,476544,9443,0.05,24.0,0.02
0.0007603317499160767,1241,652.7206250000002,50,3.2880382537841797,476928,9451,0.05,24.0,0.02
0.0008127412875182927,1242,652.095625,50,3.0760092735290527,477312,9460,0.05,24.0,0.02
0.001043377909809351,1243,653.1231250000001,50,2.3960635662078857,477696,9467,0.05,24.0,0.02
0.0021584953647106886,1244,653.434375,50,1.1582140922546387,478080,9475,0.05,24.0,0.02
0.0001803518971428275,1245,650.2062500000001,50,13.861788749694824,478464,9483,0.05,24.0,0.02
1.3758281056652777e-05,1246,608.3525,50,181.708740234375,478848,9491,0.05,24.0,0.02
0.00029108073795214295,1247,649.2875,50,8.588682174682617,479232,9499,0.05,24.0,0.02
0.0008615877013653517,1248,652.871875,50,2.9016194343566895,479616,9507,0.05,24.0,0.02
0.0010732515947893262,1249,653.288125,50,2.32936954498291,480000,9515,0.05,24.0,0.02
1.4671649296360556e-05,1250,609.8875,50,170.3966522216797,480384,9523,0.05,24.0,0.02
0.00023132220667321235,1251,650.918375,50,10.807435989379883,480768,9530,0.05,24.0,0.02
0.0008150969515554607,1252,652.485,50,3.067119598388672,481152,9538,0.05,24.0,0.02
0.001939291600137949,1253,653.254375,50,1.2891303300857544,481536,9546,0.05,24.0,0.02
0.00010911384015344083,1254,644.57375,50,22.911849975585938,481920,9554,0.05,24.0,0.02
0.0009518598089925945,1255,653.0562500000001,50,2.626436948776245,482304,9562,0.05,24.0,0.02
0.0017181877046823502,1256,653.1750000000001,50,1.4550212621688843,482688,9570,0.05,24.0,0.02
0.0028082337230443954,1257,653.546875,50,0.8902391195297241,483072,9578,0.05,24.0,0.02
0.0004942129016853869,1258,652.2125000000001,50,5.058548450469971,483456,9586,0.05,24.0,0.02
0.002410650486126542,1259,653.44125,50,1.0370643138885498,483840,9594,0.05,24.0,0.02
0.0006499509327113628,1260,651.71625,50,3.8464438915252686,484224,9601,0.05,24.0,0.02
0.0009485161863267422,1261,653.31375,50,2.635695457458496,484608,9609,0.05,24.0,0.02
0.00014720694161951542,1262,647.349125,50,16.982894897460938,484992,9616,0.05,24.0,0.02
0.0034463703632354736,1263,653.7900000000001,50,0.7254007458686829,485376,9624,0.05,24.0,0.02
0.0001311873202212155,1264,646.85,50,19.056718826293945,485760,9632,0.05,24.0,0.02
0.000657994591165334,1265,652.2353125,50,3.7994229793548584,486144,9639,0.05,24.0,0.02
0.0021565002389252186,1266,653.196875,50,1.159285545349121,486528,9647,0.05,24.0,0.02
0.002189505845308304,1267,653.4993750000001,50,1.1418099403381348,486912,9654,0.05,24.0,0.02
0.011976405046880245,1268,653.911875,50,0.2087436467409134,487296,9662,0.05,24.0,0.02
0.0023801163770258427,1269,653.5887500000001,50,1.0503686666488647,487680,9670,0.05,24.0,0.02
0.003420296823605895,1270,653.741875,50,0.7309305667877197,488064,9677,0.05,24.0,0.02
0.0009510362870059907,1271,653.260625,50,2.628711223602295,488448,9685,0.05,24.0,0.02
0.011829279363155365,1272,653.9112500000001,50,0.21133987605571747,488832,9693,0.05,24.0,0.02
0.00017947700689546764,1273,649.915625,50,13.929360389709473,489216,9700,0.05,24.0,0.02
0.011712194420397282,1274,653.918125,50,0.21345262229442596,489600,9708,0.05,24.0,0.02
0.003413332626223564,1275,653.74625,50,0.732421875,489984,9716,0.05,24.0,0.02
0.0009505635243840516,1276,653.3125,50,2.630018472671509,490368,9724,0.05,24.0,0.02
0.0023900934029370546,1277,653.49,50,1.045984148979187,490752,9731,0.05,24.0,0.02
0.001061412040144205,1278,653.3925,50,2.3553526401519775,491136,9739,0.05,24.0,0.02
0.15826906263828278,1279,653.9743125,50,0.015795759856700897,491520,9747,0.05,24.0,0.02
0.00340256211347878,1280,653.744375,50,0.7347403168678284,491904,9755,0.05,24.0,0.02
0.012131982482969761,1281,653.9200000000001,50,0.2060667723417282,492288,9762,0.05,24.0,0.02
0.003731195814907551,1282,653.715625,50,0.6700263619422913,492672,9769,0.05,24.0,0.02
0.0004908028058707714,1283,652.53,50,5.093695163726807,493056,9777,0.05,24.0,0.02
0.000301023421343416,1284,651.9037500000001,50,8.305001258850098,493440,9785,0.05,24.0,0.02
0.0010115541517734528,1285,652.799875,50,2.4714441299438477,493824,9793,0.05,24.0,0.02
0.000692747300490737,1286,651.9893750000001,50,3.6088192462921143,494208,9801,0.05,24.0,0.02
0.00243215705268085,1287,653.4533125,50,1.0278940200805664,494592,9808,0.05,24.0,0.02
0.0009739918750710785,1288,653.1708125,50,2.566756248474121,494976,9816,0.05,24.0,0.02
0.008436025120317936,1289,653.8545,50,0.296347975730896,495360,9824,0.05,24.0,0.02
1.4367090443556663e-05,1290,608.135625,50,174.0087890625,495744,9832,0.05,24.0,0.02
0.002072660718113184,1291,653.3146875,50,1.206178903579712,496128,9839,0.05,24.0,0.02
0.0028746738098561764,1292,653.5683125,50,0.8696637749671936,496512,9847,0.05,24.0,0.02
0.15510906279087067,1293,653.9775,50,0.01611756533384323,496896,9854,0.05,24.0,0.02
20000.0,1294,653.99,50,0.0,497280,9862,0.05,24.0,0.02
0.008694385178387165,1295,653.8800000000001,50,0.28754177689552307,497664,9870,0.05,24.0,0.02
0.0022382340393960476,1296,653.414375,50,1.116951823234558,498048,9878,0.05,24.0,0.02
0.011269339360296726,1297,653.9312500000001,50,0.2218407392501831,498432,9886,0.05,24.0,0.02
0.0010861661285161972,1298,653.4112500000001,50,2.301673412322998,498816,9893,0.05,24.0,0.02
0.2864154875278473,1299,653.986875,50,0.008728453889489174,499200,9901,0.05,24.0,0.02
0.003615780035033822,1300,653.62375,50,0.6914135813713074,499584,9909,0.05,24.0,0.02
0.001901356503367424,1301,653.21375,50,1.3148505687713623,499968,9917,0.05,24.0,0.02
0.0007478836923837662,1302,652.6012499999999,50,3.3427655696868896,500352,9925,0.05,24.0,0.02
0.00019298821280244738,1303,649.52625,50,12.954158782958984,500736,9932,0.05,24.0,0.02
0.009039006195962429,1304,653.8959375,50,0.2765789330005646,501120,9940,0.05,24.0,0.02
0.0009712543105706573,1305,653.0699999999999,50,2.573990821838379,501504,9948,0.05,24.0,0.02
0.0019033754942938685,1306,653.519375,50,1.3134558200836182,501888,9955,0.05,24.0,0.02
0.0033506532199680805,1307,653.705,50,0.7461230158805847,502272,9963,0.05,24.0,0.02
4.214311047689989e-05,1308,636.5506250000001,50,59.321678161621094,502656,9971,0.05,24.0,0.02
0.0001660267444094643,1309,649.9375,50,15.057814598083496,503040,9979,0.05,24.0,0.02
0.003353600390255451,1310,653.70875,50,0.7454673051834106,503424,9986,0.05,24.0,0.02
0.0038989330641925335,1311,653.8218750000001,50,0.6412009000778198,503808,9993,0.05,24.0,0.02
0.0008771609282121062,1312,653.221875,50,2.8501038551330566,504192,10000,0.05,24.0,0.02
20000.0,1313,653.99,50,0.0,504576,10008,0.05,24.0,0.02
0.007925543934106827,1314,653.83875,50,0.31543564796447754,504960,10016,0.05,24.0,0.02
0.003386861877515912,1315,653.75,50,0.7381463050842285,505344,10023,0.05,24.0,0.02
0.0010518954368308187,1316,653.191875,50,2.376661777496338,505728,10031,0.05,24.0,0.02
0.0009797001257538795,1317,653.2068750000001,50,2.5518009662628174,506112,10039,0.05,24.0,0.02
0.0009190730634145439,1318,653.246875,50,2.7201316356658936,506496,10046,0.05,24.0,0.02
0.012844466604292393,1319,653.939375,50,0.19463621079921722,506880,10054,0.05,24.0,0.02
0.0016670024488121271,1320,653.174375,50,1.4996978044509888,507264,10062,0.05,24.0,0.02
0.008961869403719902,1321,653.8775,50,0.2789595425128937,507648,10069,0.05,24.0,0.02
0.002840973436832428,1322,653.5975000000001,50,0.8799799680709839,508032,10077,0.05,24.0,0.02
0.0023190591018646955,1323,653.3978125,50,1.0780233144760132,508416,10084,0.05,24.0,0.02
4.112116585019976e-05,1324,638.45375,50,60.79594421386719,508800,10092,0.05,24.0,0.02
0.001059050438925624,1325,653.185,50,2.360605001449585,509184,10100,0.05,24.0,0.02
0.0022115460596978664,1326,653.4701875000001,50,1.130430817604065,509568,10107,0.05,24.0,0.02
0.0010703385341912508,1327,653.296875,50,2.3357093334198,509952,10115,0.05,24.0,0.02
1.1051400178985205e-05,1328,596.3206250000001,50,226.21566772460938,510336,10123,0.05,24.0,0.02
0.00041485961992293596,1329,651.73,50,6.026134967803955,510720,10131,0.05,24.0,0.02
0.00036099087446928024,1330,650.5903125,50,6.925382614135742,511104,10139,0.05,24.0,0.02
0.01240940298885107,1331,653.934375,50,0.20146000385284424,511488,10146,0.05,24.0,0.02
0.0006699383375234902,1332,652.45625,50,3.7316863536834717,511872,10154,0.05,24.0,0.02
0.007274487521499395,1333,653.82125,50,0.3436667025089264,512256,10161,0.05,24.0,0.02
0.0006877589039504528,1334,652.10375,50,3.6349945068359375,512640,10169,0.05,24.0,0.02
0.0008362267981283367,1335,652.9962499999999,50,2.989619255065918,513024,10177,0.05,24.0,0.02
0.012669714167714119,1336,653.928125,50,0.197320818901062,513408,10184,0.05,24.0,0.02
0.0013035825686529279,1337,653.339375,50,1.9177916049957275,513792,10192,0.05,24.0,0.02
0.003083620686084032,1338,653.6956250000001,50,0.8107351064682007,514176,10200,0.05,24.0,0.02
0.0010203119600191712,1339,653.086875,50,2.450230598449707,514560,10207,0.05,24.0,0.02
0.003319869516417384,1340,653.690625,50,0.7530415058135986,514944,10215,0.05,24.0,0.02
0.0009462689631618559,1341,653.3265,50,2.6419546604156494,515328,10223,0.05,24.0,0.02
4.058094782521948e-05,1342,637.160625,50,61.60526657104492,515712,10231,0.05,24.0,0.02
0.00108976976480335,1343,653.34375,50,2.294062376022339,516096,10238,0.05,24.0,0.02
0.005419527180492878,1344,653.81375,50,0.4612947106361389,516480,10245,0.05,24.0,0.02
0.0003187555412296206,1345,650.449375,50,7.843000411987305,516864,10252,0.05,24.0,0.02
0.008411682210862637,1346,653.8703125,50,0.2972055673599243,517248,10260,0.05,24.0,0.02
0.0006375525845214725,1347,652.33375,50,3.9212448596954346,517632,10267,0.05,24.0,0.02
0.0004113249888177961,1348,651.662375,50,6.077919006347656,518016,10275,0.05,24.0,0.02
5.8488844842941035e-06,1349,546.858125,50,427.43194580078125,518400,10282,0.05,24.0,0.02
0.0028417794965207577,1350,653.65375,50,0.8797302842140198,518784,10290,0.05,24.0,0.02
0.0013960833894088864,1351,653.1621875000001,50,1.7907239198684692,519168,10298,0.05,24.0,0.02
1.0650561307556927e-05,1352,594.671875,50,234.72940063476562,519552,10305,0.05,24.0,0.02
0.0009256181074306369,1353,652.83625,50,2.700897693634033,519936,10313,0.05,24.0,0.02
0.0007342014578171074,1354,652.7290625,50,3.405059814453125,520320,10321,0.05,24.0,0.02
4.6282963012345135e-05,1355,639.36875,50,54.01555633544922,520704,10329,0.05,24.0,0.02
0.0007990666781552136,1356,652.3675000000001,50,3.1286497116088867,521088,10336,0.05,24.0,0.02
0.0005260761827230453,1357,652.5063749999999,50,4.752162933349609,521472,10344,0.05,24.0,0.02
0.0009978333255276084,1358,652.7302500000001,50,2.5054280757904053,521856,10352,0.05,24.0,0.02
3.98300435335841e-05,1359,638.0293750000001,50,62.76668930053711,522240,10360,0.05,24.0,0.02
1.0655760888766963e-05,1360,594.2260000000001,50,234.61488342285156,522624,10367,0.05,24.0,0.02
0.0015999427996575832,1361,653.3062500000001,50,1.5625556707382202,523008,10375,0.05,24.0,0.02
0.01203321386128664,1362,653.9275,50,0.20775815844535828,523392,10382,0.05,24.0,0.02
0.0006496536079794168,1363,652.390625,50,3.8482043743133545,523776,10390,0.05,24.0,0.02
0.003467072267085314,1364,653.765,50,0.7210693955421448,524160,10397,0.05,24.0,0.02
0.0036584995687007904,1365,653.705625,50,0.6833400726318359,524544,10404,0.05,24.0,0.02
0.000797141226939857,1366,652.595625,50,3.136206865310669,524928,10411,0.05,24.0,0.02
0.0008538518450222909,1367,653.1368749999999,50,2.927907943725586,525312,10419,0.05,24.0,0.02
0.002104446291923523,1368,653.4512500000001,50,1.1879607439041138,525696,10427,0.05,24.0,0.02
0.001153377117589116,1369,653.376875,50,2.1675474643707275,526080,10434,0.05,24.0,0.02
0.0008707329980097711,1370,652.976625,50,2.8711438179016113,526464,10442,0.05,24.0,0.02
0.001058807596564293,1371,652.9281249999999,50,2.3611462116241455,526848,10450,0.05,24.0,0.02
0.001074993866495788,1372,653.285625,50,2.325594425201416,527232,10458,0.05,24.0,0.02
0.0006213142769411206,1373,651.190625,50,4.023728370666504,527616,10465,0.05,24.0,0.02
0.0025936197489500046,1374,653.5206250000001,50,0.9639036655426025,528000,10473,0.05,24.0,0.02
0.00329050631262362,1375,653.54875,50,0.759761393070221,528384,10480,0.05,24.0,0.02
0.0021000399719923735,1376,653.20975,50,1.1904534101486206,528768,10487,0.05,24.0,0.02
0.003451788565143943,1377,653.82,50,0.7242620587348938,529152,10495,0.05,24.0,0.02
1.0769157597678714e-05,1378,595.3255,50,232.14443969726562,529536,10503,0.05,24.0,0.02
0.000948654836975038,1379,652.94375,50,2.635310173034668,529920,10511,0.05,24.0,0.02
1.0653689969331026e-05,1380,594.4068750000001,50,234.66049194335938,530304,10519,0.05,24.0,0.02
0.16636884212493896,1381,653.975625,50,0.015026726759970188,530688,10526,0.05,24.0,0.02
0.06924407184123993,1382,653.9840624999999,50,0.03610404580831528,531072,10534,0.05,24.0,0.02
0.0033316980116069317,1383,653.7006250000001,50,0.7503679394721985,531456,10541,0.05,24.0,0.02
4.0867475036066025e-05,1384,636.395,50,61.17333984375,531840,10548,0.05,24.0,0.02
0.006334503646939993,1385,653.7940000000001,50,0.3946637809276581,532224,10556,0.05,24.0,0.02
0.0006746264989487827,1386,652.065,50,3.705753803253174,532608,10563,0.05,24.0,0.02
0.0007701356080360711,1387,651.915625,50,3.2461814880371094,532992,10571,0.05,24.0,0.02
0.003552814247086644,1388,653.798125,50,0.7036673426628113,533376,10579,0.05,24.0,0.02
0.00040828416240401566,1389,651.531875,50,6.123186111450195,533760,10587,0.05,24.0,0.02
0.0009475975530222058,1390,653.263125,50,2.6382505893707275,534144,10593,0.05,24.0,0.02
0.0009926882339641452,1391,652.8218750000001,50,2.518413782119751,534528,10601,0.05,24.0,0.02
0.0011114710941910744,1392,653.139375,50,2.2492709159851074,534912,10609,0.05,24.0,0.02
0.0033914996311068535,1393,653.74,50,0.7371369004249573,535296,10617,0.05,24.0,0.02
0.0006770681939087808,1394,651.8025,50,3.692389965057373,535680,10624,0.05,24.0,0.02
0.004106978420168161,1395,653.6581249999999,50,0.6087198853492737,536064,10632,0.05,24.0,0.02
0.003696121508255601,1396,653.7125,50,0.6763845682144165,536448,10640,0.05,24.0,0.02
0.0020009821746498346,1397,653.2206249999999,50,1.2493863105773926,536832,10649,0.05,24.0,0.02
4.0541526686865836e-05,1398,635.996875,50,61.665164947509766,537216,10657,0.05,24.0,0.02
0.0005462654517032206,1399,652.6075000000001,50,4.576529502868652,537600,10664,0.05,24.0,0.02
4.4926760892849416e-05,1400,638.1868749999999,50,55.6461181640625,537984,10672,0.05,24.0,0.02
0.0009308195440098643,1401,653.079375,50,2.685804843902588,538368,10680,0.05,24.0,0.02
0.0033551997039467096,1402,653.7075,50,0.7451120018959045,538752,10687,0.05,24.0,0.02
0.16683420538902283,1403,653.9737500000001,50,0.014984812587499619,539136,10695,0.05,24.0,0.02
0.003052587853744626,1404,653.4315,50,0.8189771175384521,539520,10702,0.05,24.0,0.02
0.012916237115859985,1405,653.934375,50,0.19355469942092896,539904,10710,0.05,24.0,0.02
0.0033068449702113867,1406,653.6625000000001,50,0.7560074329376221,540288,10718,0.05,24.0,0.02
0.0034268416929990053,1407,653.805625,50,0.7295345664024353,540672,10726,0.05,24.0,0.02
0.0010391168761998415,1408,652.94625,50,2.405888795852661,541056,10733,0.05,24.0,0.02
0.00021949752408545464,1409,651.09375,50,11.389649391174316,541440,10741,0.05,24.0,0.02
0.002905731787905097,1410,653.6737499999999,50,0.8603683114051819,541824,10749,0.05,24.0,0.02
0.0010449130786582828,1411,653.2245,50,2.392543077468872,542208,10756,0.05,24.0,0.02
0.0009977455483749509,1412,652.91625,50,2.505648374557495,542592,10763,0.05,24.0,0.02
0.008931847289204597,1413,653.88125,50,0.27989718317985535,542976,10771,0.05,24.0,0.02
0.0076624141074717045,1414,653.8338125,50,0.326267808675766,543360,10779,0.05,24.0,0.02
0.0002239844761788845,1415,650.95375,50,11.161487579345703,543744,10787,0.05,24.0,0.02
0.0008795890607871115,1416,653.1656250000001,50,2.842236042022705,544128,10794,0.05,24.0,0.02
0.0033299883361905813,1417,653.690625,50,0.7507532238960266,544512,10802,0.05,24.0,0.02
0.0007495032623410225,1418,652.6,50,3.3355419635772705,544896,10810,0.05,24.0,0.02
0.0037431425880640745,1419,653.764,50,0.6678878664970398,545280,10818,0.05,24.0,0.02
0.008776023983955383,1420,653.8726875,50,0.28486689925193787,545664,10824,0.05,24.0,0.02
0.0008168431231752038,1421,652.984375,50,3.0605628490448,546048,10832,0.05,24.0,0.02
0.000105701619759202,1422,647.7350000000001,50,23.65148162841797,546432,10839,0.05,24.0,0.02
0.0010785937774926424,1423,653.076875,50,2.3178324699401855,546816,10847,0.05,24.0,0.02
0.0006879653665237129,1424,652.431875,50,3.6339035034179688,547200,10854,0.05,24.0,0.02
0.0010892495047301054,1425,653.3475,50,2.2951581478118896,547584,10862,0.05,24.0,0.02
0.0005143882590346038,1426,652.4875,50,4.860141754150391,547968,10870,0.05,24.0,0.02
0.000998498173430562,1427,652.9275,50,2.5037598609924316,548352,10877,0.05,24.0,0.02
0.002667937194928527,1428,653.5293750000001,50,0.937053382396698,548736,10884,0.05,24.0,0.02
0.003052121726796031,1429,653.59125,50,0.8191022276878357,549120,10892,0.05,24.0,0.02
0.0037187328562140465,1430,653.7112500000001,50,0.6722719073295593,549504,10900,0.05,24.0,0.02
0.0010724583407863975,1431,653.2262499999999,50,2.331092596054077,549888,10908,0.05,24.0,0.02
0.0034033486153930426,1432,653.7437500000001,50,0.7345705032348633,550272,10915,0.05,24.0,0.02
0.0006290096789598465,1433,651.089375,50,3.974501609802246,550656,10923,0.05,24.0,0.02
0.004127878230065107,1434,653.65625,50,0.6056378483772278,551040,10930,0.05,24.0,0.02
0.002180077601224184,1435,653.3249999999999,50,1.1467480659484863,551424,10938,0.05,24.0,0.02
0.06782373040914536,1436,653.9741875,50,0.03686012700200081,551808,10945,0.05,24.0,0.02
0.0010708746267482638,1437,653.384375,50,2.3345398902893066,552192,10953,0.05,24.0,0.02
0.003491214709356427,1438,653.7850000000001,50,0.7160829901695251,552576,10961,0.05,24.0,0.02
0.0010398373706266284,1439,653.20625,50,2.404221773147583,552960,10968,0.05,24.0,0.02
3.078146619373001e-05,1440,632.2887499999999,50,81.21769714355469,553344,10975,0.05,24.0,0.02
0.2442297637462616,1441,653.96375,50,0.010236137546598911,553728,10982,0.05,24.0,0.02
0.008679451420903206,1442,653.861875,50,0.2880365252494812,554112,10990,0.05,24.0,0.02
0.17696161568164825,1443,653.97,50,0.014127233065664768,554496,10998,0.05,24.0,0.02
0.0010704221203923225,1444,653.174375,50,2.335526943206787,554880,11005,0.05,24.0,0.02
0.008390109054744244,1445,653.8625,50,0.297969788312912,555264,11013,0.05,24.0,0.02
0.0010432472918182611,1446,653.1643750000001,50,2.3963634967803955,555648,11021,0.05,24.0,0.02
0.001011846587061882,1447,652.8643750000001,50,2.4707298278808594,556032,11028,0.05,24.0,0.02
0.0020130653865635395,1448,653.40625,50,1.2418869733810425,556416,11036,0.05,24.0,0.02
0.0033355506602674723,1449,653.681875,50,0.7495012879371643,556800,11043,0.05,24.0,0.02
0.1668417751789093,1450,653.97125,50,0.01498413272202015,557184,11051,0.05,24.0,0.02
0.0007340355077758431,1451,652.579375,50,3.405829429626465,557568,11059,0.05,24.0,0.02
0.0007226050947792828,1452,652.6355000000001,50,3.4597039222717285,557952,11066,0.05,24.0,0.02
0.1615435779094696,1453,653.975,50,0.015475575812160969,558336,11074,0.05,24.0,0.02
0.0005601654993370175,1454,652.49,50,4.4629669189453125,558720,11082,0.05,24.0,0.02
0.0022298425901681185,1455,653.286875,50,1.1211552619934082,559104,11089,0.05,24.0,0.02
0.0037124822847545147,1456,653.71,50,0.6734037399291992,559488,11097,0.05,24.0,0.02
0.0028904543723911047,1457,653.6616250000001,50,0.8649157285690308,559872,11105,0.05,24.0,0.02
0.0008903210982680321,1458,652.9981250000001,50,2.8079752922058105,560256,11113,0.05,24.0,0.02
0.007134391926229,1459,653.815625,50,0.3504151403903961,560640,11120,0.05,24.0,0.02
0.004722526762634516,1460,653.804375,50,0.5293775200843811,561024,11128,0.05,24.0,0.02
0.18653345108032227,1461,653.9825000000001,50,0.013402297161519527,561408,11136,0.05,24.0,0.02
4.0886039641918615e-05,1462,638.6443750000001,50,61.145565032958984,561792,11144,0.05,24.0,0.02
0.003299878677353263,1463,653.443125,50,0.7576034665107727,562176,11151,0.05,24.0,0.02
0.0036178461741656065,1464,653.624375,50,0.6910187005996704,562560,11158,0.05,24.0,0.02
0.001902356743812561,1465,653.2437500000001,50,1.3141592741012573,562944,11166,0.05,24.0,0.02
0.0009804244618862867,1466,653.245,50,2.5499155521392822,563328,11173,0.05,24.0,0.02
0.0009232734446413815,1467,652.8768749999999,50,2.707756519317627,563712,11181,0.05,24.0,0.02
0.002470073290169239,1468,653.4637500000001,50,1.0121155977249146,564096,11189,0.05,24.0,0.02
0.0030096452683210373,1469,653.5282500000001,50,0.8306625485420227,564480,11197,0.05,24.0,0.02
1.0262119758408517e-05,1470,592.69125,50,243.6143798828125,564864,11204,0.05,24.0,0.02
0.003710720222443342,1471,653.401875,50,0.6737235188484192,565248,11212,0.05,24.0,0.02
0.004819638095796108,1472,653.67875,50,0.5187110304832458,565632,11220,0.05,24.0,0.02
0.001071524922735989,1473,653.3327499999999,50,2.333123207092285,566016,11227,0.05,24.0,0.02
0.0006729357410222292,1474,651.40625,50,3.715064764022827,566400,11235,0.05,24.0,0.02
0.0008750411216169596,1475,653.2737500000001,50,2.857008457183838,566784,11242,0.05,24.0,0.02
0.0029135446529835463,1476,653.6775,50,0.8580611944198608,567168,11250,0.05,24.0,0.02
0.012373245321214199,1477,653.92875,50,0.20204871892929077,567552,11258,0.05,24.0,0.02
0.011274517513811588,1478,653.930625,50,0.22173886001110077,567936,11265,0.05,24.0,0.02
