time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/learning_rate,train/n_updates
22,892,-3943.1645000000008,944,24.0,21408,86961.53125,0.09698806703090668,2317.43603515625,1.4891248941421509,0.0003,21307
22,896,-3957.696719999999,948,24.0,21504,69915.28125,0.027397451922297478,2134.671630859375,1.4870717525482178,0.0003,21403
22,900,-3990.281629999999,953,24.0,21600,427386.8125,0.19333051145076752,2032.138916015625,1.4897159337997437,0.0003,21499
22,904,-3975.8391900000006,958,24.0,21696,53764.8046875,-0.20089897513389587,2095.970703125,1.488893747329712,0.0003,21595
22,908,-3982.59044,962,24.0,21792,53049.5390625,0.10298961400985718,2048.520263671875,1.4865906238555908,0.0003,21691
22,912,-3963.1371700000004,967,24.0,21888,48115.43359375,0.24255722761154175,2205.656494140625,1.483033299446106,0.0003,21787
22,916,-3979.5108600000003,971,24.0,21984,85144.9140625,-0.07370240241289139,2182.60498046875,1.4798208475112915,0.0003,21883
22,920,-3967.5197899999994,975,24.0,22080,36157.8359375,-0.08926206082105637,2425.372314453125,1.4734857082366943,0.0003,21979
22,924,-3963.89174,980,24.0,22176,52558.015625,0.06341098248958588,2029.767822265625,1.4749151468276978,0.0003,22075
22,928,-3964.5204400000007,984,24.0,22272,89913.796875,0.06773009896278381,2104.878173828125,1.475096583366394,0.0003,22171
22,932,-3930.41793,989,24.0,22368,57529.0859375,0.3003104031085968,1952.882080078125,1.4690829515457153,0.0003,22267
22,936,-3933.6902999999993,994,24.0,22464,86963.78125,-0.18320085108280182,2120.7685546875,1.4720045328140259,0.0003,22363
22,940,-3910.79851,998,24.0,22560,54188.68359375,-0.4268609285354614,2320.76953125,1.4694308042526245,0.0003,22459
22,944,-3921.2034400000002,1003,24.0,22656,802329.375,-0.14343354105949402,1962.56103515625,1.4593470096588135,0.0003,22555
22,948,-3932.5732400000006,1007,24.0,22752,25992.51953125,0.2969754636287689,2085.577880859375,1.457747459411621,0.0003,22651
22,952,-3920.18753,1011,24.0,22848,64119.0546875,0.5030490159988403,2118.80224609375,1.4539302587509155,0.0003,22747
22,956,-3922.4144399999996,1016,24.0,22944,113696.828125,0.19802314043045044,2220.806640625,1.45181405544281,0.0003,22843
22,960,-3902.97079,1020,24.0,23040,88033.8046875,0.33554738759994507,1951.5540771484375,1.4457952976226807,0.0003,22939
22,964,-3913.47709,1025,24.0,23136,382341.875,0.12715095281600952,2311.8818359375,1.4406250715255737,0.0003,23035
22,968,-3917.64559,1029,24.0,23232,91361.078125,0.22620180249214172,2169.0927734375,1.4399597644805908,0.0003,23131
22,972,-3901.70359,1034,24.0,23328,167062.9375,0.39843788743019104,2003.1865234375,1.440585970878601,0.0003,23227
22,976,-3884.80028,1038,24.0,23424,31031.921875,-0.10094696283340454,2149.71630859375,1.4350206851959229,0.0003,23323
22,980,-3896.1916300000007,1043,24.0,23520,111841.8125,-0.3884175419807434,2156.8232421875,1.4325823783874512,0.0003,23419
22,984,-3876.5851600000005,1047,24.0,23616,99349.9375,-0.057350821793079376,1976.021728515625,1.4371973276138306,0.0003,23515
22,988,-3888.51658,1051,24.0,23712,79187.109375,0.15023349225521088,2022.18701171875,1.4291598796844482,0.0003,23611
22,992,-3884.0849200000002,1056,24.0,23808,39726.640625,0.38581499457359314,1965.228515625,1.4173611402511597,0.0003,23707
22,996,-3890.289170000001,1060,24.0,23904,95166.28125,0.5098951458930969,2031.0679931640625,1.413233995437622,0.0003,23803
22,1000,-3868.5532900000007,1064,24.0,24000,83981.125,-0.03348381072282791,2192.2744140625,1.411562442779541,0.0003,23899
22,1004,-3868.87847,1069,24.0,24096,76761.40625,-0.6077488660812378,2236.96484375,1.4064033031463623,0.0003,23995
22,1008,-3844.4700300000004,1073,24.0,24192,76316.5234375,0.2873196005821228,2134.270263671875,1.40877366065979,0.0003,24091
22,1012,-3866.2328699999994,1077,24.0,24288,38344.7109375,0.14452321827411652,2146.511474609375,1.410595417022705,0.0003,24187
22,1016,-3849.40113,1082,24.0,24384,56998.02734375,0.12764166295528412,2266.697509765625,1.4064935445785522,0.0003,24283
22,1020,-3863.1881000000008,1086,24.0,24480,68845.4921875,-0.09691031277179718,2292.59814453125,1.4039318561553955,0.0003,24379
22,1024,-3846.1657299999997,1091,24.0,24576,36359.484375,-0.10913150757551193,2097.413818359375,1.3996587991714478,0.0003,24475
22,1028,-3834.70535,1095,24.0,24672,30479.427734375,0.20477493107318878,2157.78662109375,1.4029687643051147,0.0003,24571
22,1032,-3837.152929999999,1099,24.0,24768,33535.0,-0.0961257666349411,2254.1259765625,1.397315502166748,0.0003,24667
22,1036,-3820.3945199999994,1103,24.0,24864,38263.2265625,0.2583153545856476,2202.484130859375,1.3951081037521362,0.0003,24763
22,1040,-3817.046410000001,1108,24.0,24960,52315.953125,0.6179176568984985,1965.35498046875,1.3902298212051392,0.0003,24859
22,1044,-3808.4683400000004,1112,24.0,25056,139034.171875,-0.5671149492263794,2024.74755859375,1.376109004020691,0.0003,24955
22,1048,-3791.97212,1116,24.0,25152,119758.171875,0.06252779811620712,2052.44921875,1.3781795501708984,0.0003,25051
22,1052,-3800.6068,1120,24.0,25248,33255.484375,0.055083200335502625,2086.617431640625,1.3704115152359009,0.0003,25147
22,1056,-3794.1289699999993,1124,24.0,25344,30679.033203125,0.17194443941116333,2033.5755615234375,1.3715113401412964,0.0003,25243
22,1060,-3809.49966,1129,24.0,25440,230676.515625,0.04230903834104538,2231.18359375,1.3746756315231323,0.0003,25339
22,1064,-3797.0122400000005,1134,24.0,25536,288398.21875,-0.10503361374139786,2177.951904296875,1.3695099353790283,0.0003,25435
22,1068,-3782.5098100000005,1139,24.0,25632,24892.4453125,0.006658637896180153,2017.50390625,1.3656268119812012,0.0003,25531
22,1072,-3782.2902699999995,1143,24.0,25728,33502.625,-0.13158679008483887,2120.152099609375,1.3607770204544067,0.0003,25627
22,1076,-3787.8108099999995,1148,24.0,25824,31574.44140625,0.2884456217288971,2201.05810546875,1.3619492053985596,0.0003,25723
22,1080,-3773.5271999999995,1152,24.0,25920,36388.140625,0.18607337772846222,2012.6702880859375,1.365139126777649,0.0003,25819
22,1084,-3788.93865,1157,24.0,26016,160619.53125,-0.40300703048706055,2249.926025390625,1.3647651672363281,0.0003,25915
22,1088,-3784.7168399999996,1162,24.0,26112,91691.78125,-0.02687673270702362,2150.62060546875,1.3664499521255493,0.0003,26011
22,1092,-3794.9031299999997,1166,24.0,26208,69211.15625,-0.165226548910141,2399.763671875,1.3636715412139893,0.0003,26107
22,1096,-3777.1259099999997,1170,24.0,26304,57175.34375,-0.03238333761692047,1967.17822265625,1.3647716045379639,0.0003,26203
22,1100,-3792.7353200000007,1175,24.0,26400,47218.36328125,-0.07897604256868362,1893.1728515625,1.362146019935608,0.0003,26299
22,1104,-3813.3859700000003,1179,24.0,26496,28124.865234375,-0.11837343871593475,1893.379150390625,1.3578898906707764,0.0003,26395
22,1108,-3825.9110199999996,1183,24.0,26592,32238.48828125,0.2623482048511505,2106.791259765625,1.3587099313735962,0.0003,26491
22,1112,-3809.0898100000004,1188,24.0,26688,29029.47265625,0.029130753129720688,1949.620361328125,1.3543788194656372,0.0003,26587
22,1116,-3829.99798,1193,24.0,26784,101238.7421875,0.23965059220790863,2023.09716796875,1.3515539169311523,0.0003,26683
22,1120,-3812.097660000001,1197,24.0,26880,39792.1796875,0.19219323992729187,2096.67578125,1.3488532304763794,0.0003,26779
22,1124,-3835.004220000001,1202,24.0,26976,30472.625,-0.12470494955778122,2161.781982421875,1.3472301959991455,0.0003,26875
22,1128,-3844.5209499999996,1206,24.0,27072,102679.6875,-0.07267854362726212,2059.935546875,1.3419049978256226,0.0003,26971
22,1132,-3875.6457,1211,24.0,27168,53518.625,-0.10683997720479965,2167.3564453125,1.3394734859466553,0.0003,27067
22,1136,-3874.24416,1215,24.0,27264,810734.0,-0.1756342351436615,2029.266357421875,1.3357069492340088,0.0003,27163
22,1140,-3887.9169500000003,1219,24.0,27360,155451.28125,-0.10223381966352463,2052.605712890625,1.3302146196365356,0.0003,27259
22,1144,-3882.99776,1223,24.0,27456,188045.0625,0.08376467227935791,1891.308837890625,1.3241459131240845,0.0003,27355
22,1148,-3898.38047,1228,24.0,27552,48828.6484375,-0.2049587368965149,2207.26611328125,1.3204941749572754,0.0003,27451
22,1152,-3889.7936000000004,1232,24.0,27648,34851.82421875,-0.13162365555763245,1898.07421875,1.3204712867736816,0.0003,27547
22,1156,-3886.55376,1236,24.0,27744,74409.25,-0.4410734474658966,2199.11865234375,1.3244094848632812,0.0003,27643
22,1160,-3878.6617800000004,1240,24.0,27840,367309.65625,0.09734366089105606,2214.899169921875,1.324694275856018,0.0003,27739
22,1164,-3881.79157,1244,24.0,27936,74917.8828125,0.05818131938576698,2170.9404296875,1.318561315536499,0.0003,27835
22,1168,-3894.50931,1249,24.0,28032,204070.328125,0.16097578406333923,1988.00732421875,1.318149209022522,0.0003,27931
22,1172,-3927.4506899999997,1253,24.0,28128,172230.15625,0.12716518342494965,1905.9483642578125,1.3096188306808472,0.0003,28027
22,1176,-3927.2969199999993,1257,24.0,28224,38310.80859375,-0.10489560663700104,2192.1123046875,1.3066986799240112,0.0003,28123
22,1180,-3930.8825200000006,1262,24.0,28320,77982.875,0.06374865770339966,2221.580322265625,1.3037021160125732,0.0003,28219
22,1184,-3916.18375,1266,24.0,28416,47731.0625,-0.11765261739492416,1943.952880859375,1.3009727001190186,0.0003,28315
22,1188,-3925.594410000001,1270,24.0,28512,35549.625,0.0719733014702797,1959.1722412109375,1.3019154071807861,0.0003,28411
22,1192,-3932.810499999999,1274,24.0,28608,59766.73046875,0.06905718147754669,1940.386474609375,1.300567388534546,0.0003,28507
22,1196,-3940.1792800000007,1278,24.0,28704,30548.6015625,0.2134096622467041,1982.9046630859375,1.298061490058899,0.0003,28603
22,1200,-3951.4233499999996,1283,24.0,28800,57379.875,-0.18797552585601807,2019.8497314453125,1.296230435371399,0.0003,28699
22,1204,-3953.2522299999996,1287,24.0,28896,67630.015625,-0.02413281425833702,2075.246826171875,1.2932628393173218,0.0003,28795
22,1208,-3966.1027700000004,1291,24.0,28992,732597.5,-0.19945243000984192,2139.449462890625,1.2907459735870361,0.0003,28891
22,1212,-3972.6498699999993,1295,24.0,29088,36259.0625,-0.0028855130076408386,1983.959228515625,1.288609504699707,0.0003,28987
22,1216,-3966.024559999999,1299,24.0,29184,27641.041015625,0.01086164265871048,1990.730224609375,1.2924803495407104,0.0003,29083
22,1220,-3972.8220099999994,1304,24.0,29280,30988.609375,0.3401046693325043,2072.247802734375,1.2977157831192017,0.0003,29179
22,1224,-3968.628399999999,1310,24.0,29376,63146.9765625,-0.15912441909313202,1855.815673828125,1.2966057062149048,0.0003,29275
22,1228,-3993.7515,1314,24.0,29472,32356.693359375,0.05616935342550278,2037.180908203125,1.2983973026275635,0.0003,29371
22,1232,-3962.222419999999,1319,24.0,29568,36164.1015625,0.044703409075737,2011.906494140625,1.3018720149993896,0.0003,29467
22,1236,-3979.0289800000005,1324,24.0,29664,48797.7265625,0.017426177859306335,2192.45703125,1.3001768589019775,0.0003,29563
22,1240,-4000.0130500000005,1329,24.0,29760,182553.65625,-0.07976103574037552,2186.6552734375,1.2882850170135498,0.0003,29659
22,1244,-4023.2357899999997,1333,24.0,29856,30827.27734375,-0.12808489799499512,1779.720947265625,1.289986491203308,0.0003,29755
22,1248,-4021.22774,1337,24.0,29952,583394.0625,-0.04028169438242912,1917.4151611328125,1.2843444347381592,0.0003,29851
22,1252,-4024.1853600000004,1342,24.0,30048,47200.1171875,0.07365339994430542,1930.873291015625,1.2758300304412842,0.0003,29947
22,1256,-4039.1229200000002,1346,24.0,30144,51113.640625,0.13056136667728424,2068.38134765625,1.2692508697509766,0.0003,30043
22,1260,-4060.7012699999996,1351,24.0,30240,59662.0703125,0.2805529534816742,2173.8359375,1.2662369012832642,0.0003,30139
22,1264,-4067.20801,1355,24.0,30336,35530.39453125,-0.19291804730892181,2280.14013671875,1.2659670114517212,0.0003,30235
22,1268,-4065.76533,1359,24.0,30432,54712.015625,-0.22698873281478882,2136.327880859375,1.2658551931381226,0.0003,30331
22,1272,-4059.6209000000003,1363,24.0,30528,75727.7109375,0.08052176237106323,2017.1390380859375,1.2660008668899536,0.0003,30427
22,1276,-4066.51002,1367,24.0,30624,37688.203125,-0.03465445339679718,2101.070556640625,1.2676007747650146,0.0003,30523
22,1280,-4073.4408500000004,1372,24.0,30720,29639.767578125,-0.045594483613967896,2080.51025390625,1.2654637098312378,0.0003,30619
22,1284,-4088.8027899999997,1376,24.0,30816,28529.9453125,-0.04191990941762924,2192.73095703125,1.2718193531036377,0.0003,30715
22,1288,-4109.05277,1380,24.0,30912,27125.447265625,0.01469903439283371,1891.599853515625,1.260974407196045,0.0003,30811
22,1292,-4096.9977,1384,24.0,31008,36588.6796875,0.06744968146085739,2046.576171875,1.2577488422393799,0.0003,30907
22,1296,-4086.8075899999994,1388,24.0,31104,67409.046875,-0.2994953393936157,2217.5625,1.259817123413086,0.0003,31003
22,1300,-4100.77683,1392,24.0,31200,150578.78125,0.09898066520690918,2023.3226318359375,1.2669447660446167,0.0003,31099
22,1304,-4120.38228,1397,24.0,31296,64501.484375,-0.16807249188423157,2135.569580078125,1.2666579484939575,0.0003,31195
22,1308,-4140.35627,1401,24.0,31392,63450.9765625,-0.07749626040458679,2029.8341064453125,1.2638477087020874,0.0003,31291
22,1312,-4138.637279999999,1405,24.0,31488,538622.9375,-0.10113126039505005,1906.466796875,1.2663811445236206,0.0003,31387
22,1316,-4158.04795,1409,24.0,31584,101392.46875,0.11110155284404755,2014.6148681640625,1.2653024196624756,0.0003,31483
22,1320,-4157.50611,1414,24.0,31680,41410.7109375,0.20113840699195862,2234.29150390625,1.2606828212738037,0.0003,31579
22,1324,-4164.61214,1418,24.0,31776,50446.98828125,0.08284621685743332,2035.480224609375,1.2654668092727661,0.0003,31675
22,1328,-4154.26135,1422,24.0,31872,34030.99609375,0.18463389575481415,1912.3980712890625,1.26093327999115,0.0003,31771
22,1332,-4164.02047,1426,24.0,31968,145518.78125,0.24191007018089294,2226.87060546875,1.2561064958572388,0.0003,31867
22,1336,-4161.31631,1430,24.0,32064,40127.2734375,0.2715138792991638,1981.061279296875,1.2516108751296997,0.0003,31963
22,1340,-4141.77723,1435,24.0,32160,41296.796875,0.1258344203233719,1839.933349609375,1.2434563636779785,0.0003,32059
22,1344,-4117.22003,1439,24.0,32256,37034.140625,0.17332899570465088,1891.842529296875,1.233557939529419,0.0003,32155
22,1348,-4125.79413,1443,24.0,32352,42609.703125,-0.17991483211517334,2000.184326171875,1.2326774597167969,0.0003,32251
22,1352,-4116.082440000001,1448,24.0,32448,60319.125,-0.10118729621171951,2247.181884765625,1.2305173873901367,0.0003,32347
22,1356,-4130.0324900000005,1452,24.0,32544,79551.25,-0.09825222194194794,2057.849365234375,1.2325361967086792,0.0003,32443
22,1360,-4112.10364,1456,24.0,32640,27392.3515625,0.17435568571090698,2088.095947265625,1.2278443574905396,0.0003,32539
22,1364,-4092.4836999999993,1461,24.0,32736,27977.546875,-0.02617642655968666,2082.895751953125,1.2237476110458374,0.0003,32635
22,1368,-4073.4866700000002,1465,24.0,32832,36515.2578125,0.025009557604789734,2057.0556640625,1.215217113494873,0.0003,32731
22,1372,-4047.0260799999996,1469,24.0,32928,53119.9296875,-0.09311538934707642,2069.59765625,1.2136011123657227,0.0003,32827
22,1376,-4029.03549,1473,24.0,33024,46030.59765625,0.1183881014585495,2103.457275390625,1.2146891355514526,0.0003,32923
22,1380,-4027.94176,1477,24.0,33120,24040.15234375,0.10631319135427475,2070.874267578125,1.2148686647415161,0.0003,33019
22,1384,-3993.3956899999994,1482,24.0,33216,58206.0,-0.03673328459262848,2056.568115234375,1.2034705877304077,0.0003,33115
22,1388,-3956.75441,1486,24.0,33312,79094.015625,-0.12098796665668488,2112.131103515625,1.2039589881896973,0.0003,33211
22,1392,-3944.1838000000007,1490,24.0,33408,40241.1015625,0.15582016110420227,2047.6688232421875,1.203296184539795,0.0003,33307
22,1396,-3950.46097,1495,24.0,33504,62926.5703125,-0.09465009719133377,2122.547607421875,1.201372504234314,0.0003,33403
22,1400,-3917.5835999999995,1499,24.0,33600,24940.265625,0.09664767980575562,2010.6002197265625,1.2009499073028564,0.0003,33499
22,1404,-3903.8333499999994,1503,24.0,33696,30177.001953125,-0.033583350479602814,2036.304443359375,1.2003687620162964,0.0003,33595
22,1408,-3862.438559999999,1507,24.0,33792,78753.3828125,-0.005071977153420448,2138.111083984375,1.1973822116851807,0.0003,33691
22,1412,-3864.0457700000006,1511,24.0,33888,30165.529296875,0.05426826328039169,2003.6634521484375,1.1988815069198608,0.0003,33787
22,1416,-3845.90996,1515,24.0,33984,134373.015625,-0.000588931143283844,2046.867919921875,1.1917880773544312,0.0003,33883
22,1420,-3822.18551,1520,24.0,34080,94714.3828125,0.01134568452835083,2172.29052734375,1.1957666873931885,0.0003,33979
22,1424,-3809.8325100000006,1524,24.0,34176,56903.84375,0.10461550205945969,2117.37255859375,1.1950312852859497,0.0003,34075
22,1428,-3793.52452,1528,24.0,34272,30277.646484375,-0.1520126909017563,2127.032470703125,1.1926300525665283,0.0003,34171
22,1432,-3795.43397,1532,24.0,34368,76368.390625,0.16685108840465546,2170.23681640625,1.191882848739624,0.0003,34267
22,1436,-3779.4132199999995,1537,24.0,34464,32494.9453125,-0.02321755513548851,2161.14306640625,1.1870503425598145,0.0003,34363
22,1440,-3770.74243,1541,24.0,34560,820461.375,-0.039316244423389435,2110.57421875,1.1855418682098389,0.0003,34459
22,1444,-3768.8303600000004,1545,24.0,34656,44999.6015625,0.09845171868801117,1992.33837890625,1.1835777759552002,0.0003,34555
22,1448,-3766.13256,1549,24.0,34752,42747.96484375,0.08475769311189651,2201.6787109375,1.1819394826889038,0.0003,34651
22,1452,-3765.72607,1554,24.0,34848,185989.09375,-0.11146977543830872,2029.9501953125,1.1822240352630615,0.0003,34747
22,1456,-3730.6262799999995,1558,24.0,34944,31185.21484375,0.2512872517108917,2075.940185546875,1.1848206520080566,0.0003,34843
22,1460,-3741.2681900000002,1562,24.0,35040,40467.296875,0.027097094804048538,2221.34423828125,1.1888993978500366,0.0003,34939
22,1464,-3761.59612,1566,24.0,35136,109346.34375,-0.062187932431697845,2216.794677734375,1.1848143339157104,0.0003,35035
22,1468,-3780.5451499999995,1571,24.0,35232,47052.859375,0.1013924777507782,2034.2750244140625,1.1861571073532104,0.0003,35131
22,1472,-3791.57159,1575,24.0,35328,35627.9765625,0.1818300485610962,2159.03955078125,1.1863799095153809,0.0003,35227
22,1476,-3812.9055900000003,1579,24.0,35424,43699.515625,-0.029727566987276077,1858.6260986328125,1.1903225183486938,0.0003,35323
22,1480,-3818.35983,1583,24.0,35520,130753.453125,-0.09424249827861786,2274.8994140625,1.1868263483047485,0.0003,35419
22,1484,-3848.4103099999998,1587,24.0,35616,28831.890625,0.10404308140277863,1875.288818359375,1.1834778785705566,0.0003,35515
22,1488,-3869.0459499999997,1592,24.0,35712,29037.638671875,0.15389539301395416,2067.62451171875,1.1813584566116333,0.0003,35611
