train/step_size,rollout/return_std,time/time_elapsed,train/delta_std,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/iterations
0.002738493960350752,0.9129104018211365,13349,0.05,721536,54,24.0,0.02,641.70375,1878
0.00295921228826046,0.8448193073272705,13357,0.05,721920,54,24.0,0.02,641.824375,1879
0.20651915669441223,0.012105288915336132,13363,0.05,722304,54,24.0,0.02,642.084375,1880
0.33300185203552246,0.007507340982556343,13371,0.05,722688,54,24.0,0.02,642.088125,1881
20000.0,0.0,13378,0.05,723072,54,24.0,0.02,642.09,1882
0.001405145158059895,1.7791754007339478,13385,0.05,723456,54,24.0,0.02,641.5037500000001,1883
0.33300185203552246,0.007507340982556343,13392,0.05,723840,54,24.0,0.02,642.088125,1884
0.00795064214617014,0.3144398629665375,13399,0.05,724224,54,24.0,0.02,641.94375,1885
0.010203590616583824,0.24501168727874756,13406,0.05,724608,54,24.0,0.02,641.994375,1886
0.003896616864949465,0.6415820717811584,13413,0.05,724992,54,24.0,0.02,641.9256250000001,1887
0.0009370174957439303,2.668039560317993,13420,0.05,725376,54,24.0,0.02,641.37625,1888
0.0038302999455481768,0.6526902914047241,13427,0.05,725760,54,24.0,0.02,641.88,1889
0.24373288452625275,0.01025700569152832,13434,0.05,726144,54,24.0,0.02,642.0862500000001,1890
0.33300185203552246,0.007507340982556343,13441,0.05,726528,54,24.0,0.02,642.088125,1891
0.0014750768896192312,1.6948267221450806,13448,0.05,726912,54,24.0,0.02,641.5799999999999,1892
0.24373288452625275,0.01025700569152832,13455,0.05,727296,54,24.0,0.02,642.0862500000001,1893
20000.0,0.0,13462,0.05,727680,54,24.0,0.02,642.09,1894
0.015181082300841808,0.16467851400375366,13470,0.05,728064,54,24.0,0.02,642.046875,1895
2.101702193613164e-05,118.95121002197266,13477,0.05,728448,54,24.0,0.02,611.955,1896
20000.0,0.0,13484,0.05,728832,54,24.0,0.02,642.09,1897
0.0009980018949136138,2.5050048828125,13491,0.05,729216,54,24.0,0.02,641.4637500000001,1898
0.24373288452625275,0.01025700569152832,13498,0.05,729600,54,24.0,0.02,642.0862500000001,1899
0.005862262565642595,0.42645636200904846,13505,0.05,729984,54,24.0,0.02,641.9025,1900
0.0014113843208178878,1.7713104486465454,13513,0.05,730368,54,24.0,0.02,641.4512500000001,1901
0.003921492490917444,0.63751220703125,13520,0.05,730752,54,24.0,0.02,641.930625,1902
20000.0,0.0,13527,0.05,731136,54,24.0,0.02,642.09,1903
0.33300185203552246,0.007507340982556343,13534,0.05,731520,54,24.0,0.02,642.088125,1904
20000.0,0.0,13541,0.05,731904,54,24.0,0.02,642.09,1905
20000.0,0.0,13548,0.05,732288,54,24.0,0.02,642.09,1906
0.008373752236366272,0.2985517978668213,13555,0.05,732672,54,24.0,0.02,641.9493749999999,1907
0.00019049065303988755,13.124003410339355,13562,0.05,733056,54,24.0,0.02,638.8050000000001,1908
0.33300185203552246,0.007507340982556343,13570,0.05,733440,54,24.0,0.02,642.088125,1909
0.0028528275433927774,0.8763234615325928,13577,0.05,733824,54,24.0,0.02,641.719375,1910
0.0014061650726944208,1.77788507938385,13584,0.05,734208,54,24.0,0.02,641.5,1911
0.00389380706474185,0.6420450210571289,13591,0.05,734592,54,24.0,0.02,641.9275,1912
0.24373288452625275,0.01025700569152832,13598,0.05,734976,54,24.0,0.02,642.0862500000001,1913
0.00019132884335704148,13.066509246826172,13606,0.05,735360,54,24.0,0.02,638.460625,1914
0.0007710080244578421,3.2425079345703125,13613,0.05,735744,54,24.0,0.02,641.2793750000001,1915
0.012820023111999035,0.19500732421875,13620,0.05,736128,54,24.0,0.02,642.04125,1916
0.0013362076133489609,1.8709664344787598,13627,0.05,736512,54,24.0,0.02,641.4275,1917
0.003924302291125059,0.6370557546615601,13634,0.05,736896,54,24.0,0.02,641.92875,1918
0.33300185203552246,0.007507340982556343,13642,0.05,737280,54,24.0,0.02,642.088125,1919
0.003504121443256736,0.7134454250335693,13649,0.05,737664,54,24.0,0.02,641.8643750000001,1920
0.0001366764772683382,18.29136848449707,13656,0.05,738048,54,24.0,0.02,635.39625,1921
0.0007710080244578421,3.2425079345703125,13663,0.05,738432,54,24.0,0.02,641.2793750000001,1922
0.00018814690702129155,13.287489891052246,13671,0.05,738816,54,24.0,0.02,638.5625,1923
0.001046566292643547,2.388763666152954,13678,0.05,739200,54,24.0,0.02,641.2793750000001,1924
0.03999991714954376,0.0625,13685,0.05,739584,54,24.0,0.02,642.074375,1925
1.778992918843869e-05,140.52894592285156,13692,0.05,739968,54,24.0,0.02,606.788125,1926
20000.0,0.0,13699,0.05,740352,54,24.0,0.02,642.09,1927
20000.0,0.0,13707,0.05,740736,54,24.0,0.02,642.09,1928
20000.0,0.0,13714,0.05,741120,54,24.0,0.02,642.09,1929
0.003571365727111697,0.70001220703125,13721,0.05,741504,54,24.0,0.02,641.915,1930
0.003875942435115576,0.6450042724609375,13728,0.05,741888,54,24.0,0.02,641.92875,1931
20000.0,0.0,13735,0.05,742272,54,24.0,0.02,642.09,1932
0.0001853911526268348,13.485000610351562,13742,0.05,742656,54,24.0,0.02,638.71875,1933
0.33300185203552246,0.007507340982556343,13749,0.05,743040,54,24.0,0.02,642.088125,1934
0.21718284487724304,0.011510913260281086,13756,0.05,743424,54,24.0,0.02,642.0901875,1935
20000.0,0.0,13763,0.05,743808,54,24.0,0.02,642.09,1936
0.0037841133307665586,0.6606565713882446,13770,0.05,744192,54,24.0,0.02,641.8787500000001,1937
0.012345707975327969,0.2024993896484375,13777,0.05,744576,54,24.0,0.02,642.0393750000001,1938
0.0014684292254969478,1.7024993896484375,13784,0.05,744960,54,24.0,0.02,641.6643750000001,1939
0.012843489646911621,0.1946510225534439,13792,0.05,745344,54,24.0,0.02,642.0393750000001,1940
20000.0,0.0,13799,0.05,745728,54,24.0,0.02,642.09,1941
0.012843489646911621,0.1946510225534439,13806,0.05,746112,54,24.0,0.02,642.0393750000001,1942
0.20652057230472565,0.012105206958949566,13813,0.05,746496,54,24.0,0.02,642.084375,1943
20000.0,0.0,13820,0.05,746880,54,24.0,0.02,642.09,1944
20000.0,0.0,13827,0.05,747264,54,24.0,0.02,642.09,1945
0.00013682215649168938,18.271894454956055,13834,0.05,747648,54,24.0,0.02,635.34375,1946
0.0035737159196287394,0.6995518207550049,13841,0.05,748032,54,24.0,0.02,641.913125,1947
0.012843489646911621,0.1946510225534439,13848,0.05,748416,54,24.0,0.02,642.0393750000001,1948
20000.0,0.0,13855,0.05,748800,54,24.0,0.02,642.09,1949
0.014492074027657509,0.17250797152519226,13862,0.05,749184,54,24.0,0.02,642.0331249999999,1950
0.24373288452625275,0.01025700569152832,13869,0.05,749568,54,24.0,0.02,642.0862500000001,1951
20000.0,0.0,13876,0.05,749952,54,24.0,0.02,642.09,1952
20000.0,0.0,13883,0.05,750336,54,24.0,0.02,642.09,1953
0.03999991714954376,0.0625,13890,0.05,750720,54,24.0,0.02,642.074375,1954
20000.0,0.0,13897,0.05,751104,54,24.0,0.02,642.09,1955
0.01012508012354374,0.24691151082515717,13904,0.05,751488,54,24.0,0.02,642.0,1956
0.3329959809780121,0.0075074732303619385,13912,0.05,751872,54,24.0,0.02,642.088125,1957
0.003571365727111697,0.70001220703125,13919,0.05,752256,54,24.0,0.02,641.915,1958
0.012843489646911621,0.1946510225534439,13926,0.05,752640,54,24.0,0.02,642.0393750000001,1959
0.003504121443256736,0.7134454250335693,13933,0.05,753024,54,24.0,0.02,641.864375,1960
0.18615546822547913,0.013429509475827217,13940,0.05,753408,54,24.0,0.02,642.0825,1961
20000.0,0.0,13947,0.05,753792,54,24.0,0.02,642.09,1962
1.7795789972296916e-05,140.482666015625,13954,0.05,754176,54,24.0,0.02,606.6087500000001,1963
0.0008120020502246916,3.0788097381591797,13961,0.05,754560,54,24.0,0.02,641.16125,1964
0.003881479147821665,0.6440842151641846,13968,0.05,754944,54,24.0,0.02,641.9250000000001,1965
0.0007509239367209375,3.3292315006256104,13975,0.05,755328,54,24.0,0.02,641.048125,1966
1.778473233571276e-05,140.57000732421875,13982,0.05,755712,54,24.0,0.02,606.9475,1967
0.33300185203552246,0.007507340982556343,13989,0.05,756096,54,24.0,0.02,642.088125,1968
0.0009228113340213895,2.7091126441955566,13996,0.05,756480,54,24.0,0.02,641.260625,1969
0.003921492490917444,0.63751220703125,14004,0.05,756864,54,24.0,0.02,641.930625,1970
20000.0,0.0,14010,0.05,757248,54,24.0,0.02,642.09,1971
0.24373288452625275,0.01025700569152832,14017,0.05,757632,54,24.0,0.02,642.0862500000001,1972
0.012843489646911621,0.1946510225534439,14025,0.05,758016,54,24.0,0.02,642.0393750000001,1973
0.33300185203552246,0.007507340982556343,14032,0.05,758400,54,24.0,0.02,642.088125,1974
0.00018768757581710815,13.32000732421875,14039,0.05,758784,54,24.0,0.02,638.76,1975
20000.0,0.0,14046,0.05,759168,54,24.0,0.02,642.09,1976
2.557109110057354e-05,97.76665496826172,14053,0.05,759552,54,24.0,0.02,606.346875,1977
0.045447878539562225,0.0550079382956028,14060,0.05,759936,54,24.0,0.02,642.0762500000001,1978
0.0027230950072407722,0.9180728793144226,14066,0.05,760320,54,24.0,0.02,641.754375,1979
0.015150719322264194,0.165008544921875,14073,0.05,760704,54,24.0,0.02,642.0487499999999,1980
0.00018489999638404697,13.520822525024414,14080,0.05,761088,54,24.0,0.02,637.848125,1981
0.00018281818483956158,13.674788475036621,14088,0.05,761472,54,24.0,0.02,637.535625,1982
0.0007577219512313604,3.299362897872925,14095,0.05,761856,54,24.0,0.02,641.1231250000001,1983
0.002316252328455448,1.0793296098709106,14102,0.05,762240,54,24.0,0.02,641.52,1984
0.003921492490917444,0.63751220703125,14109,0.05,762624,54,24.0,0.02,641.930625,1985
0.00019047618843615055,13.125,14116,0.05,763008,54,24.0,0.02,638.80875,1986
0.0028479488100856543,0.877824604511261,14123,0.05,763392,54,24.0,0.02,641.76875,1987
0.00938329752534628,0.26643073558807373,14130,0.05,763776,54,24.0,0.02,641.9925000000001,1988
20000.0,0.0,14137,0.05,764160,54,24.0,0.02,642.09,1989
0.04544786736369133,0.05500795319676399,14144,0.05,764544,54,24.0,0.02,642.0762500000001,1990
0.000936643744353205,2.6691040992736816,14151,0.05,764928,54,24.0,0.02,641.3725000000001,1991
0.001456448808312416,1.716503620147705,14158,0.05,765312,54,24.0,0.02,641.574375,1992
0.0007550072041340172,3.3112266063690186,14165,0.05,765696,54,24.0,0.02,641.256875,1993
0.000719602860044688,3.4741382598876953,14172,0.05,766080,54,24.0,0.02,641.12,1994
0.00795064214617014,0.3144398629665375,14179,0.05,766464,54,24.0,0.02,641.94375,1995
1.8358570741838776e-05,136.17617797851562,14186,0.05,766848,54,24.0,0.02,608.0406250000001,1996
0.0038972438778728247,0.6414788365364075,14193,0.05,767232,54,24.0,0.02,641.924375,1997
0.014635875821113586,0.17081302404403687,14200,0.05,767616,54,24.0,0.02,642.02,1998
0.0007558301440440118,3.3076210021972656,14206,0.05,768000,54,24.0,0.02,641.24125,1999
0.03999991714954376,0.0625,14213,0.05,768384,54,24.0,0.02,642.074375,2000
0.003899011528119445,0.6411880254745483,14220,0.05,768768,54,24.0,0.02,641.915625,2001
20000.0,0.0,14227,0.05,769152,54,24.0,0.02,642.09,2002
20000.0,0.0,14234,0.05,769536,54,24.0,0.02,642.09,2003
0.04544786736369133,0.05500795319676399,14241,0.05,769920,54,24.0,0.02,642.0762500000001,2004
0.0008347215480171144,2.9950103759765625,14248,0.05,770304,54,24.0,0.02,641.34125,2005
0.0009816063102334738,2.5468456745147705,14255,0.05,770688,54,24.0,0.02,641.35275,2006
0.0036256711464375257,0.6895273923873901,14262,0.05,771072,54,24.0,0.02,641.8268750000001,2007
0.002409065142273903,1.037746787071228,14269,0.05,771456,54,24.0,0.02,641.6012499999999,2008
20000.0,0.0,14276,0.05,771840,54,24.0,0.02,642.09,2009
20000.0,0.0,14283,0.05,772224,54,24.0,0.02,642.09,2010
0.001405145158059895,1.7791754007339478,14290,0.05,772608,54,24.0,0.02,641.5037500000001,2011
20000.0,0.0,14297,0.05,772992,54,24.0,0.02,642.09,2012
0.12497252225875854,0.0200042724609375,14304,0.05,773376,54,24.0,0.02,642.085,2013
0.012820023111999035,0.19500732421875,14311,0.05,773760,54,24.0,0.02,642.04125,2014
0.012820023111999035,0.19500732421875,14318,0.05,774144,54,24.0,0.02,642.04125,2015
20000.0,0.0,14325,0.05,774528,54,24.0,0.02,642.09,2016
0.03999991714954376,0.0625,14332,0.05,774912,54,24.0,0.02,642.074375,2017
0.0037942822091281414,0.6588860154151917,14339,0.05,775296,54,24.0,0.02,641.880625,2018
0.03999991714954376,0.0625,14347,0.05,775680,54,24.0,0.02,642.074375,2019
0.00013367764768190682,18.701705932617188,14354,0.05,776064,54,24.0,0.02,635.0675000000001,2020
0.0038910387083888054,0.6425018310546875,14361,0.05,776448,54,24.0,0.02,641.9293749999999,2021
0.006478599272668362,0.3858857750892639,14368,0.05,776832,54,24.0,0.02,641.95875,2022
0.00121332798153162,2.060448408126831,14374,0.05,777216,54,24.0,0.02,641.3265000000001,2023
20000.0,0.0,14381,0.05,777600,54,24.0,0.02,642.09,2024
20000.0,0.0,14388,0.05,777984,54,24.0,0.02,642.09,2025
0.00018607667880132794,13.435320854187012,14395,0.05,778368,54,24.0,0.02,638.509375,2026
20000.0,0.0,14402,0.05,778752,54,24.0,0.02,642.09,2027
20000.0,0.0,14409,0.05,779136,54,24.0,0.02,642.09,2028
0.0027488782070577145,0.9094617962837219,14416,0.05,779520,54,24.0,0.02,641.7575,2029
0.0013175182975828648,1.8975067138671875,14423,0.05,779904,54,24.0,0.02,641.6156250000001,2030
0.0268991868942976,0.09293948113918304,14430,0.05,780288,54,24.0,0.02,642.046875,2031
0.00013569243310485035,18.42401885986328,14436,0.05,780672,54,24.0,0.02,635.3475000000001,2032
20000.0,0.0,14444,0.05,781056,54,24.0,0.02,642.09,2033
20000.0,0.0,14451,0.05,781440,54,24.0,0.02,642.09,2034
0.00018768757581710815,13.32000732421875,14458,0.05,781824,54,24.0,0.02,638.76,2035
0.33300185203552246,0.007507340982556343,14464,0.05,782208,54,24.0,0.02,642.088125,2036
20000.0,0.0,14471,0.05,782592,54,24.0,0.02,642.09,2037
20000.0,0.0,14478,0.05,782976,54,24.0,0.02,642.09,2038
20000.0,0.0,14485,0.05,783360,54,24.0,0.02,642.09,2039
0.000936643744353205,2.6691040992736816,14492,0.05,783744,54,24.0,0.02,641.3725,2040
20000.0,0.0,14499,0.05,784128,54,24.0,0.02,642.09,2041
0.0007563765975646675,3.3052315711975098,14506,0.05,784512,54,24.0,0.02,641.213125,2042
0.003875942435115576,0.6450042724609375,14513,0.05,784896,54,24.0,0.02,641.92875,2043
0.012820023111999035,0.19500732421875,14520,0.05,785280,54,24.0,0.02,642.04125,2044
1.7739761460688896e-05,140.92636108398438,14527,0.05,785664,54,24.0,0.02,605.9275,2045
0.00016980807413347065,14.722503662109375,14534,0.05,786048,54,24.0,0.02,638.409375,2046
0.005031028296798468,0.4969162046909332,14541,0.05,786432,54,24.0,0.02,641.8809375000001,2047
0.33300185203552246,0.007507340982556343,14548,0.05,786816,54,24.0,0.02,642.088125,2048
20000.0,0.0,14555,0.05,787200,54,24.0,0.02,642.09,2049
2.799083449644968e-05,89.31494903564453,14562,0.05,787584,54,24.0,0.02,609.425,2050
0.0028479488100856543,0.877824604511261,14570,0.05,787968,54,24.0,0.02,641.76875,2051
20000.0,0.0,14576,0.05,788352,54,24.0,0.02,642.09,2052
0.0009345782455056906,2.6750030517578125,14583,0.05,788736,54,24.0,0.02,641.4212500000001,2053
20000.0,0.0,14590,0.05,789120,54,24.0,0.02,642.09,2054
3.6546574847307056e-05,68.4058609008789,14597,0.05,789504,54,24.0,0.02,624.971875,2055
20000.0,0.0,14604,0.05,789888,54,24.0,0.02,642.09,2056
1.6719668565201573e-05,149.5244903564453,14612,0.05,790272,54,24.0,0.02,603.12625,2057
0.0009345782455056906,2.6750030517578125,14619,0.05,790656,54,24.0,0.02,641.4212500000001,2058
0.0007247165194712579,3.4496243000030518,14626,0.05,791040,54,24.0,0.02,641.1712500000001,2059
0.012820023111999035,0.19500732421875,14633,0.05,791424,54,24.0,0.02,642.04125,2060
0.0004669108020607382,5.354341506958008,14640,0.05,791808,54,24.0,0.02,640.21625,2061
0.0016737512778490782,1.4936506748199463,14647,0.05,792192,54,24.0,0.02,641.605,2062
20000.0,0.0,14654,0.05,792576,54,24.0,0.02,642.09,2063
20000.0,0.0,14661,0.05,792960,54,24.0,0.02,642.09,2064
20000.0,0.0,14668,0.05,793344,54,24.0,0.02,642.09,2065
0.015150719322264194,0.165008544921875,14675,0.05,793728,54,24.0,0.02,642.0487499999999,2066
20000.0,0.0,14682,0.05,794112,54,24.0,0.02,642.09,2067
20000.0,0.0,14689,0.05,794496,54,24.0,0.02,642.09,2068
0.33300185203552246,0.007507340982556343,14696,0.05,794880,54,24.0,0.02,642.088125,2069
0.0004514667671173811,5.537506103515625,14703,0.05,795264,54,24.0,0.02,640.705625,2070
20000.0,0.0,14710,0.05,795648,54,24.0,0.02,642.09,2071
20000.0,0.0,14717,0.05,796032,54,24.0,0.02,642.09,2072
0.012559243477880955,0.1990564614534378,14724,0.05,796416,54,24.0,0.02,642.0275,2073
0.0007225418812595308,3.4600067138671875,14731,0.05,796800,54,24.0,0.02,641.2250000000001,2074
20000.0,0.0,14738,0.05,797184,54,24.0,0.02,642.09,2075
0.006944430526345968,0.3600006103515625,14745,0.05,797568,54,24.0,0.02,642.0,2076
20000.0,0.0,14752,0.05,797952,54,24.0,0.02,642.09,2077
20000.0,0.0,14759,0.05,798336,54,24.0,0.02,642.09,2078
0.0001853911526268348,13.485000610351562,14767,0.05,798720,54,24.0,0.02,638.71875,2079
3.8815349398646504e-05,64.40750885009766,14774,0.05,799104,54,24.0,0.02,625.9881250000001,2080
0.00018774425552692264,13.315986633300781,14781,0.05,799488,54,24.0,0.02,638.744375,2081
1.7708016457618214e-05,141.1790008544922,14788,0.05,799872,54,24.0,0.02,606.79125,2082
1.4683899280498736e-05,170.25450134277344,14795,0.05,800256,54,24.0,0.02,599.524375,2083
0.24373288452625275,0.01025700569152832,14802,0.05,800640,54,24.0,0.02,642.0862500000001,2084
0.3329959809780121,0.0075074732303619385,14809,0.05,801024,54,24.0,0.02,642.088125,2085
20000.0,0.0,14816,0.05,801408,54,24.0,0.02,642.09,2086
0.0013985964469611645,1.787506103515625,14823,0.05,801792,54,24.0,0.02,641.643125,2087
20000.0,0.0,14830,0.05,802176,54,24.0,0.02,642.09,2088
20000.0,0.0,14838,0.05,802560,54,24.0,0.02,642.09,2089
20000.0,0.0,14845,0.05,802944,54,24.0,0.02,642.09,2090
0.014711068943142891,0.16993995010852814,14852,0.05,803328,54,24.0,0.02,642.0331249999999,2091
0.0008900698157958686,2.8087682723999023,14858,0.05,803712,54,24.0,0.02,641.359125,2092
0.33300185203552246,0.007507340982556343,14865,0.05,804096,54,24.0,0.02,642.088125,2093
0.12497252225875854,0.0200042724609375,14872,0.05,804480,54,24.0,0.02,642.085,2094
20000.0,0.0,14879,0.05,804864,54,24.0,0.02,642.09,2095
20000.0,0.0,14887,0.05,805248,54,24.0,0.02,642.09,2096
2.9309179808478802e-05,85.2975082397461,14894,0.05,805632,54,24.0,0.02,620.765625,2097
20000.0,0.0,14901,0.05,806016,54,24.0,0.02,642.09,2098
0.0009345782455056906,2.6750030517578125,14908,0.05,806400,54,24.0,0.02,641.4212500000001,2099
0.003571365727111697,0.70001220703125,14915,0.05,806784,54,24.0,0.02,641.915,2100
0.012843489646911621,0.1946510225534439,14922,0.05,807168,54,24.0,0.02,642.0393750000001,2101
0.0011520665138959885,2.170013427734375,14929,0.05,807552,54,24.0,0.02,641.5475000000001,2102
20000.0,0.0,14936,0.05,807936,54,24.0,0.02,642.09,2103
0.012894677929580212,0.19387832283973694,14944,0.05,808320,54,24.0,0.02,642.035625,2104
0.18615546822547913,0.013429509475827217,14951,0.05,808704,54,24.0,0.02,642.0825,2105
0.3329959809780121,0.0075074732303619385,14958,0.05,809088,54,24.0,0.02,642.088125,2106
0.03999991714954376,0.0625,14965,0.05,809472,54,24.0,0.02,642.074375,2107
