time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss
7256,23,7474,-5016.565930000001,174144,24.0,2820.793701171875,174043,0.036068931221961975,0.6529443264007568,0.0003,160908.90625
7260,23,7478,-5000.064799999999,174240,24.0,2921.15185546875,174139,0.35805270075798035,0.6504414677619934,0.0003,123227.90625
7264,23,7482,-5021.74252,174336,24.0,2928.771728515625,174235,-0.20166723430156708,0.650645911693573,0.0003,64597.703125
7268,23,7486,-5046.37015,174432,24.0,3061.271484375,174331,0.38041919469833374,0.6533499956130981,0.0003,97765.953125
7272,23,7491,-5031.24414,174528,24.0,2922.73876953125,174427,-0.4667738080024719,0.654974102973938,0.0003,98396.03125
7276,23,7495,-5038.62443,174624,24.0,2813.83056640625,174523,0.19689470529556274,0.656886875629425,0.0003,165504.078125
7280,23,7499,-5006.750069999999,174720,24.0,2795.364501953125,174619,0.29344457387924194,0.653339684009552,0.0003,156494.9375
7284,23,7504,-4993.6868,174816,24.0,3025.302001953125,174715,0.2609316110610962,0.6524530053138733,0.0003,134680.984375
7288,23,7508,-4974.12273,174912,24.0,2718.132568359375,174811,-0.563620388507843,0.6522182822227478,0.0003,108157.328125
7292,23,7512,-4946.35553,175008,24.0,3023.949462890625,174907,0.07789723575115204,0.6537167429924011,0.0003,113474.8984375
7296,23,7516,-4885.93667,175104,24.0,3096.313232421875,175003,0.2654622793197632,0.6559522747993469,0.0003,185648.125
7300,23,7520,-4821.20607,175200,24.0,2972.679931640625,175099,-0.1817949414253235,0.6566556692123413,0.0003,167964.84375
7304,23,7524,-4761.61078,175296,24.0,2773.97265625,175195,0.004035353660583496,0.6565528512001038,0.0003,170835.484375
7308,23,7529,-4724.45045,175392,24.0,3237.951416015625,175291,-0.05579426884651184,0.6529927849769592,0.0003,137990.8125
7312,23,7533,-4757.29568,175488,24.0,2880.43359375,175387,-0.15185275673866272,0.6548143625259399,0.0003,140811.875
7316,23,7537,-4775.9391399999995,175584,24.0,3031.654296875,175483,-0.9495460391044617,0.6557162404060364,0.0003,88914.484375
7320,23,7541,-4787.6938900000005,175680,24.0,3108.974853515625,175579,0.20158055424690247,0.6542925834655762,0.0003,137251.25
7324,23,7545,-4721.86044,175776,24.0,2945.07666015625,175675,-0.7070978879928589,0.6550950407981873,0.0003,111791.375
7328,23,7549,-4687.988179999999,175872,24.0,2993.00537109375,175771,-0.6285343170166016,0.6528199911117554,0.0003,53365.8828125
7332,23,7553,-4628.90712,175968,24.0,3132.196533203125,175867,0.22699329257011414,0.651046633720398,0.0003,167341.3125
7336,23,7557,-4621.646479999999,176064,24.0,2986.15380859375,175963,0.06512954831123352,0.6553727984428406,0.0003,92238.453125
7340,23,7561,-4625.05098,176160,24.0,2857.093017578125,176059,-0.32392430305480957,0.6549907922744751,0.0003,178815.9375
7344,23,7565,-4643.01942,176256,24.0,2812.777587890625,176155,0.24012376368045807,0.6522282958030701,0.0003,103419.671875
7348,23,7569,-4666.645890000001,176352,24.0,3060.50732421875,176251,0.21810458600521088,0.6495247483253479,0.0003,194127.71875
7352,23,7574,-4639.47442,176448,24.0,2987.71630859375,176347,0.2775048017501831,0.6503866314888,0.0003,140882.46875
7356,23,7578,-4614.201999999999,176544,24.0,3173.86279296875,176443,0.5278983116149902,0.6547433137893677,0.0003,645569.875
7360,23,7582,-4583.78291,176640,24.0,3086.574462890625,176539,-0.35160842537879944,0.6562709808349609,0.0003,112826.921875
7364,23,7586,-4565.69438,176736,24.0,2896.130859375,176635,-0.9055351614952087,0.6529700756072998,0.0003,49863.2421875
7368,23,7590,-4540.08548,176832,24.0,2831.57275390625,176731,0.09410552680492401,0.6492396593093872,0.0003,87556.7109375
7372,23,7593,-4544.7117499999995,176928,24.0,3112.5107421875,176827,-0.5308560729026794,0.6503706574440002,0.0003,110584.578125
7376,23,7597,-4559.28658,177024,24.0,3189.7724609375,176923,0.10559485852718353,0.6441045999526978,0.0003,106678.2421875
7380,23,7601,-4552.36611,177120,24.0,2950.20068359375,177019,0.20183031260967255,0.6432704925537109,0.0003,134504.171875
7384,23,7605,-4605.366239999999,177216,24.0,3093.968505859375,177115,-0.4691392481327057,0.6469663381576538,0.0003,91982.2421875
7388,23,7610,-4641.97531,177312,24.0,3227.60302734375,177211,0.43158644437789917,0.6500694155693054,0.0003,138761.0
7392,23,7614,-4653.966280000001,177408,24.0,2985.440185546875,177307,-0.3624969720840454,0.6501845717430115,0.0003,135710.625
7396,23,7618,-4679.216109999999,177504,24.0,3026.460693359375,177403,0.042981743812561035,0.6509582996368408,0.0003,146784.6875
7400,23,7622,-4620.68337,177600,24.0,2960.567138671875,177499,0.1504623144865036,0.6513546705245972,0.0003,108510.15625
7404,23,7626,-4607.082689999999,177696,24.0,3157.511962890625,177595,-0.01884688436985016,0.6513056755065918,0.0003,114863.4140625
7408,23,7630,-4601.673220000001,177792,24.0,3009.706298828125,177691,0.3129729926586151,0.6471799612045288,0.0003,74052.71875
7412,23,7634,-4563.75822,177888,24.0,2991.63623046875,177787,-0.2231055498123169,0.6471363306045532,0.0003,165228.875
7416,23,7638,-4543.5499500000005,177984,24.0,2862.167724609375,177883,-0.13893765211105347,0.6426205039024353,0.0003,121556.125
7420,23,7643,-4513.54741,178080,24.0,3234.359375,177979,0.21131497621536255,0.6436852216720581,0.0003,127264.234375
7424,23,7647,-4500.2181,178176,24.0,2999.643798828125,178075,-0.3794417083263397,0.6420674920082092,0.0003,148960.5
7428,23,7651,-4470.15751,178272,24.0,2729.6376953125,178171,-0.43096691370010376,0.6435800194740295,0.0003,136554.15625
7432,23,7655,-4470.37645,178368,24.0,2809.473876953125,178267,-0.7166295647621155,0.6420328617095947,0.0003,194251.640625
7436,23,7659,-4455.63714,178464,24.0,3121.041259765625,178363,0.6078124046325684,0.6453193426132202,0.0003,256758.640625
7440,23,7663,-4459.82652,178560,24.0,2852.81005859375,178459,-0.5648539662361145,0.6462458968162537,0.0003,124994.3046875
7444,23,7667,-4423.40361,178656,24.0,2866.823486328125,178555,-0.8415336608886719,0.6434704065322876,0.0003,140453.421875
7448,23,7671,-4412.3643,178752,24.0,2881.348876953125,178651,-0.14686176180839539,0.6447262167930603,0.0003,256076.515625
7452,23,7675,-4449.51982,178848,24.0,3000.792724609375,178747,-0.2595776617527008,0.6469238996505737,0.0003,79636.328125
7456,23,7679,-4495.086009999999,178944,24.0,3106.467041015625,178843,-0.07997573912143707,0.646831214427948,0.0003,62739.2734375
7460,23,7683,-4501.33061,179040,24.0,2864.787841796875,178939,-0.18945100903511047,0.6482319235801697,0.0003,194170.765625
7464,23,7687,-4543.07313,179136,24.0,2913.665283203125,179035,-0.5425311923027039,0.6508525609970093,0.0003,53070.76953125
7468,23,7691,-4554.6057900000005,179232,24.0,3262.477783203125,179131,0.6201244592666626,0.6507865786552429,0.0003,144573.9375
7472,23,7695,-4571.10218,179328,24.0,3038.21630859375,179227,-0.17773349583148956,0.6477978825569153,0.0003,60885.28515625
7476,23,7700,-4531.994280000001,179424,24.0,2809.63232421875,179323,-0.03000704199075699,0.6479239463806152,0.0003,89960.953125
7480,23,7704,-4548.98904,179520,24.0,2951.669921875,179419,-0.2647657096385956,0.6458449363708496,0.0003,121736.921875
7484,23,7708,-4501.987840000001,179616,24.0,3039.860595703125,179515,-0.1833370178937912,0.6493776440620422,0.0003,193883.5
7488,23,7712,-4492.515990000001,179712,24.0,3028.1474609375,179611,-0.3951774835586548,0.6497964859008789,0.0003,79243.8515625
7492,23,7716,-4528.45239,179808,24.0,2832.708251953125,179707,-0.4998818337917328,0.648561954498291,0.0003,115238.015625
7496,23,7721,-4533.04565,179904,24.0,3066.583740234375,179803,-0.04718965291976929,0.6495952010154724,0.0003,74815.875
7500,23,7725,-4551.47147,180000,24.0,2946.06201171875,179899,0.33896949887275696,0.6541374325752258,0.0003,141304.0625
7504,23,7729,-4606.711619999999,180096,24.0,3060.201171875,179995,0.05708729848265648,0.6530082821846008,0.0003,73550.6171875
7508,23,7733,-4645.02138,180192,24.0,3080.529052734375,180091,0.15518200397491455,0.6473864316940308,0.0003,116993.953125
7512,23,7737,-4684.42721,180288,24.0,3181.924560546875,180187,0.01982012391090393,0.6422197222709656,0.0003,181006.3125
7516,23,7741,-4688.37574,180384,24.0,2999.097412109375,180283,0.3831140995025635,0.6406227350234985,0.0003,97669.8046875
7520,23,7745,-4674.42371,180480,24.0,3069.893310546875,180379,1.0691765546798706,0.6399808526039124,0.0003,161823.9375
7524,23,7749,-4683.588290000001,180576,24.0,2742.132568359375,180475,-1.268064022064209,0.6437782645225525,0.0003,100229.1796875
7528,23,7753,-4699.586079999999,180672,24.0,3096.1748046875,180571,0.7005451917648315,0.639365017414093,0.0003,91758.40625
7532,23,7757,-4679.41386,180768,24.0,3116.845458984375,180667,0.5223950147628784,0.641962468624115,0.0003,124516.375
7536,23,7761,-4690.182600000001,180864,24.0,2945.090087890625,180763,0.08437332510948181,0.6418487429618835,0.0003,197363.84375
7540,23,7765,-4652.83207,180960,24.0,3047.232177734375,180859,0.4626505970954895,0.6457040905952454,0.0003,200780.78125
7544,23,7770,-4724.45675,181056,24.0,3181.3857421875,180955,0.5054821372032166,0.6470885872840881,0.0003,77126.5859375
7548,23,7774,-4750.41948,181152,24.0,2769.915771484375,181051,-0.25377362966537476,0.6468034982681274,0.0003,123394.765625
7552,23,7778,-4737.94502,181248,24.0,2653.44580078125,181147,-1.046696662902832,0.647402286529541,0.0003,114542.1171875
7556,23,7782,-4710.40738,181344,24.0,3241.86962890625,181243,0.406318724155426,0.6461820602416992,0.0003,111082.46875
7560,23,7786,-4717.9571,181440,24.0,2876.7578125,181339,-0.03757738322019577,0.648525059223175,0.0003,143758.3125
7564,23,7790,-4683.0310899999995,181536,24.0,2894.55126953125,181435,-0.053941503167152405,0.6461394429206848,0.0003,148464.203125
7568,23,7794,-4715.16162,181632,24.0,2977.9716796875,181531,-0.18226340413093567,0.6449632048606873,0.0003,224952.296875
7572,23,7799,-4721.402749999999,181728,24.0,2914.341796875,181627,-0.39998626708984375,0.6465747952461243,0.0003,219894.890625
7576,23,7803,-4729.50764,181824,24.0,2895.785888671875,181723,-0.23040169477462769,0.6470993161201477,0.0003,153412.3125
7580,23,7808,-4731.97209,181920,24.0,3280.268798828125,181819,-0.7425291538238525,0.6524245738983154,0.0003,97090.1796875
7584,23,7812,-4737.364340000001,182016,24.0,3043.2548828125,181915,-0.2149733603000641,0.6505111455917358,0.0003,137912.59375
7588,23,7817,-4746.6296600000005,182112,24.0,3086.93408203125,182011,0.5094189643859863,0.6527451872825623,0.0003,119408.65625
7592,23,7821,-4739.34753,182208,24.0,2867.9677734375,182107,-0.246380016207695,0.6538001298904419,0.0003,164265.03125
7596,23,7825,-4748.39623,182304,24.0,3110.953125,182203,0.13719983398914337,0.6520469784736633,0.0003,269210.125
7600,23,7829,-4755.0867800000005,182400,24.0,2804.915771484375,182299,0.1643008291721344,0.6494407057762146,0.0003,203015.25
7604,23,7834,-4763.91283,182496,24.0,2917.6884765625,182395,-0.11550921201705933,0.6497199535369873,0.0003,147414.796875
7608,23,7838,-4714.37313,182592,24.0,2858.29052734375,182491,1.278157114982605,0.6517673134803772,0.0003,111053.609375
7612,23,7842,-4700.88688,182688,24.0,3211.5556640625,182587,-0.012667309492826462,0.6555708050727844,0.0003,169988.46875
7616,23,7846,-4752.35408,182784,24.0,3094.871826171875,182683,0.49644115567207336,0.6569118499755859,0.0003,122860.0546875
7620,23,7850,-4762.13195,182880,24.0,3280.8779296875,182779,0.7471895217895508,0.6609609723091125,0.0003,94317.484375
7624,23,7854,-4803.38357,182976,24.0,2906.73046875,182875,-0.11108836531639099,0.6594300866127014,0.0003,167075.140625
7628,23,7858,-4782.658149999999,183072,24.0,2940.44970703125,182971,0.266723096370697,0.6572567820549011,0.0003,199120.5
7632,23,7862,-4794.46117,183168,24.0,2988.303466796875,183067,-0.2293400764465332,0.6561612486839294,0.0003,296406.78125
7636,23,7866,-4786.89189,183264,24.0,3066.837890625,183163,0.6259653568267822,0.6543956995010376,0.0003,160502.953125
7640,23,7870,-4836.36419,183360,24.0,2835.73828125,183259,0.14861762523651123,0.65394526720047,0.0003,136975.046875
7644,23,7875,-4792.00527,183456,24.0,2738.83837890625,183355,-0.35354799032211304,0.6543193459510803,0.0003,145275.6875
7648,23,7879,-4786.538339999999,183552,24.0,2847.142578125,183451,0.31345897912979126,0.6532716751098633,0.0003,104440.578125
7652,23,7883,-4758.94722,183648,24.0,3178.31884765625,183547,-0.09145559370517731,0.6555315852165222,0.0003,171819.53125
7656,23,7887,-4755.62328,183744,24.0,2850.058837890625,183643,0.034365102648735046,0.6549299359321594,0.0003,141700.75
7660,23,7891,-4758.51795,183840,24.0,3007.84423828125,183739,0.4863850474357605,0.6519626975059509,0.0003,110118.25
7664,23,7895,-4760.73958,183936,24.0,3073.606201171875,183835,-0.20876318216323853,0.6515585780143738,0.0003,85926.28125
7668,23,7899,-4745.96443,184032,24.0,2971.804443359375,183931,-0.45651787519454956,0.6505377888679504,0.0003,39440.67578125
7672,23,7904,-4760.815950000001,184128,24.0,2849.91650390625,184027,0.07060927152633667,0.646960973739624,0.0003,127900.328125
7676,23,7908,-4773.34776,184224,24.0,2996.115234375,184123,0.07673123478889465,0.6491810083389282,0.0003,333578.21875
7680,23,7912,-4819.4050099999995,184320,24.0,2905.72119140625,184219,-0.3197740912437439,0.6529237627983093,0.0003,244213.390625
7684,23,7916,-4857.56767,184416,24.0,2936.58447265625,184315,-0.23849140107631683,0.6521189212799072,0.0003,133196.03125
7688,23,7920,-4860.70908,184512,24.0,2884.351806640625,184411,0.1552099585533142,0.6524679064750671,0.0003,171907.53125
7692,23,7925,-4830.85179,184608,24.0,2991.689453125,184507,0.379164457321167,0.6534296274185181,0.0003,240969.84375
7696,23,7929,-4851.4367600000005,184704,24.0,2831.04638671875,184603,-0.12533323466777802,0.6529494524002075,0.0003,149228.375
7700,23,7933,-4885.73256,184800,24.0,2817.49169921875,184699,-0.004949048161506653,0.6530424952507019,0.0003,487226.75
7704,23,7937,-4898.21667,184896,24.0,3076.53955078125,184795,-0.013676408678293228,0.6537382006645203,0.0003,242253.0
7708,23,7942,-4907.45757,184992,24.0,2912.44189453125,184891,0.4557887315750122,0.6536537408828735,0.0003,207174.03125
7712,23,7946,-4912.93289,185088,24.0,2830.100341796875,184987,0.2456631064414978,0.6500488519668579,0.0003,218507.421875
7716,23,7950,-4885.45889,185184,24.0,3103.8203125,185083,-0.3305732011795044,0.6494638919830322,0.0003,156114.875
7720,23,7954,-4877.9386700000005,185280,24.0,2984.753173828125,185179,-0.4379919469356537,0.6458137035369873,0.0003,133370.46875
7724,23,7959,-4842.74364,185376,24.0,2791.000732421875,185275,0.2529607117176056,0.6428174376487732,0.0003,197575.21875
7728,23,7963,-4877.50217,185472,24.0,2873.68896484375,185371,0.5856180787086487,0.6417329907417297,0.0003,144622.5625
7732,23,7967,-4864.879449999999,185568,24.0,3055.73876953125,185467,0.29193544387817383,0.6416904330253601,0.0003,186999.0
7736,23,7971,-4872.37771,185664,24.0,2762.345703125,185563,-0.8771851658821106,0.6439170837402344,0.0003,85323.53125
7740,23,7975,-4852.6343,185760,24.0,2739.7646484375,185659,-0.1758752465248108,0.6442562937736511,0.0003,59363.62109375
7744,23,7980,-4876.453220000001,185856,24.0,3194.93359375,185755,0.5978600978851318,0.6471368074417114,0.0003,105437.3203125
7748,23,7984,-4881.53227,185952,24.0,3031.205078125,185851,-0.020597465336322784,0.6505889892578125,0.0003,202545.484375
7752,23,7988,-4906.30623,186048,24.0,2966.728759765625,185947,0.23961277306079865,0.6570824384689331,0.0003,82221.1484375
7756,23,7993,-4970.72113,186144,24.0,3017.7939453125,186043,0.1158386692404747,0.66124027967453,0.0003,177530.34375
7760,23,7997,-5000.51624,186240,24.0,2897.3720703125,186139,0.2724340558052063,0.6622103452682495,0.0003,153005.90625
7764,23,8001,-4972.704159999999,186336,24.0,3078.21337890625,186235,-0.021124061197042465,0.6669046878814697,0.0003,73164.25
7768,23,8005,-4988.24279,186432,24.0,3139.58544921875,186331,-0.28931382298469543,0.6670815348625183,0.0003,201233.71875
7772,23,8009,-5000.395720000001,186528,24.0,2982.459716796875,186427,-0.2842961549758911,0.6671580672264099,0.0003,196898.71875
7776,23,8013,-4999.48665,186624,24.0,2855.822509765625,186523,0.24254995584487915,0.6661381125450134,0.0003,81588.96875
7780,23,8017,-4970.6556900000005,186720,24.0,2929.83935546875,186619,-0.006154749542474747,0.6606407165527344,0.0003,189928.15625
7784,23,8021,-4981.00154,186816,24.0,2785.07958984375,186715,-0.6026904582977295,0.6570265889167786,0.0003,264859.5
7788,23,8025,-4951.8401,186912,24.0,2862.80224609375,186811,-0.7242388129234314,0.6570156812667847,0.0003,52675.9921875
7792,23,8029,-5011.60593,187008,24.0,2854.458740234375,186907,-0.42132773995399475,0.6564036011695862,0.0003,91107.25
7796,23,8034,-4973.54093,187104,24.0,3030.228515625,187003,-0.6009653210639954,0.6551381349563599,0.0003,107895.84375
7800,23,8038,-4960.963870000001,187200,24.0,2976.730712890625,187099,0.1657298356294632,0.6595767736434937,0.0003,87854.8046875
7804,23,8043,-4923.721820000001,187296,24.0,2991.5068359375,187195,0.23470830917358398,0.6599875688552856,0.0003,183438.625
7808,23,8047,-4979.25391,187392,24.0,3023.57080078125,187291,-0.056805551052093506,0.6633332371711731,0.0003,153099.40625
7812,23,8051,-5017.609780000001,187488,24.0,2929.269287109375,187387,-0.21722716093063354,0.6665225625038147,0.0003,202163.53125
7816,23,8055,-5080.98954,187584,24.0,3133.310546875,187483,-0.5452224016189575,0.6674381494522095,0.0003,108792.359375
7820,23,8060,-5162.49609,187680,24.0,2973.01123046875,187579,0.03752186521887779,0.6639783382415771,0.0003,158945.65625
7824,23,8064,-5198.0722399999995,187776,24.0,3018.762939453125,187675,-0.3043321669101715,0.6616130471229553,0.0003,110456.59375
7828,23,8068,-5195.016200000001,187872,24.0,2839.470703125,187771,-0.09923968464136124,0.6599820852279663,0.0003,160938.53125
7832,23,8072,-5216.39872,187968,24.0,2715.95361328125,187867,0.18297933042049408,0.6629924178123474,0.0003,529414.25
7836,23,8077,-5222.380120000001,188064,24.0,2751.317138671875,187963,-0.6691727638244629,0.6599167585372925,0.0003,59672.796875
