train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/iterations,rollout/return_std,time/total_timesteps,time/fps,train/delta_std,time/time_elapsed
0.02,645.7125,24.0,0.00185186427552253,1495,1.3499908447265625,574464,54,0.05,10527
0.02,646.048125,24.0,0.3336796164512634,1496,0.007492091506719589,574848,54,0.05,10535
0.02,645.0374999999999,24.0,0.001148477429524064,1497,2.1767947673797607,575232,54,0.05,10542
0.02,645.94,24.0,0.008931033313274384,1498,0.2799226939678192,575616,54,0.05,10549
0.02,646.05,24.0,20000.0,1499,0.0,576000,54,0.05,10556
0.02,646.05,24.0,20000.0,1500,0.0,576384,54,0.05,10563
0.02,646.05,24.0,20000.0,1501,0.0,576768,54,0.05,10570
0.02,645.884375,24.0,0.0038972438778728247,1502,0.6414788365364075,577152,54,0.05,10577
0.02,645.71125,24.0,0.0018450240604579449,1503,1.3549957275390625,577536,54,0.05,10584
0.02,646.05,24.0,20000.0,1504,0.0,577920,54,0.05,10591
0.02,645.1531249999999,24.0,0.0009861992439255118,1505,2.534984588623047,578304,54,0.05,10598
0.02,646.05,24.0,20000.0,1506,0.0,578688,54,0.05,10605
0.02,646.05,24.0,20000.0,1507,0.0,579072,54,0.05,10612
0.02,645.9806249999999,24.0,0.011837088502943516,1508,0.21120046079158783,579456,54,0.05,10619
0.02,646.05,24.0,20000.0,1509,0.0,579840,54,0.05,10626
0.02,646.05,24.0,20000.0,1510,0.0,580224,54,0.05,10633
0.02,645.889375,24.0,0.0038910387083888054,1511,0.6425018310546875,580608,54,0.05,10640
0.02,645.33375,24.0,0.0011147641343995929,1512,2.242626428604126,580992,54,0.05,10647
0.02,646.048125,24.0,0.3336796164512634,1513,0.007492091506719589,581376,54,0.05,10654
0.02,645.999375,24.0,0.012345707975327969,1514,0.2024993896484375,581760,54,0.05,10661
0.02,645.72875,24.0,0.0028479488100856543,1515,0.877824604511261,582144,54,0.05,10668
0.02,646.05,24.0,20000.0,1516,0.0,582528,54,0.05,10676
0.02,645.9437499999999,24.0,0.008780653588473797,1517,0.28471672534942627,582912,54,0.05,10683
0.02,646.05,24.0,20000.0,1518,0.0,583296,54,0.05,10690
0.02,646.05,24.0,20000.0,1519,0.0,583680,54,0.05,10697
0.02,645.54125,24.0,0.0013659772230312228,1520,1.8301913738250732,584064,54,0.05,10704
0.02,644.596875,24.0,0.0008538598194718361,1521,2.9278807640075684,584448,54,0.05,10711
0.02,645.78375,24.0,0.0041722990572452545,1522,0.5991898775100708,584832,54,0.05,10718
0.02,646.05,24.0,20000.0,1523,0.0,585216,54,0.05,10725
0.02,645.33375,24.0,0.0014466819120571017,1524,1.7280921936035156,585600,54,0.05,10732
0.02,645.9437499999999,24.0,0.005882308818399906,1525,0.4250030517578125,585984,54,0.05,10739
0.02,646.05,24.0,20000.0,1526,0.0,586368,54,0.05,10746
0.02,644.855,24.0,0.0007332599489018321,1527,3.4094316959381104,586752,54,0.05,10753
0.02,645.9437499999999,24.0,0.005882308818399906,1528,0.4250030517578125,587136,54,0.05,10760
0.02,645.9962499999999,24.0,0.011628097854554653,1529,0.214996337890625,587520,54,0.05,10767
0.02,645.3299999999999,24.0,0.001093429746106267,1530,2.2863833904266357,587904,54,0.05,10774
0.02,645.999375,24.0,0.012844468466937542,1531,0.19463619589805603,588288,54,0.05,10781
0.02,645.8725,24.0,0.0035211683716624975,1532,0.709991455078125,588672,54,0.05,10788
0.02,645.9437499999999,24.0,0.005882308818399906,1533,0.4250030517578125,589056,54,0.05,10795
0.02,645.8875,24.0,0.003893802175298333,1534,0.6420458555221558,589440,54,0.05,10802
0.02,645.384375,24.0,0.0011113573564216495,1535,2.2495009899139404,589824,54,0.05,10809
0.02,645.3675,24.0,0.0013404391938820481,1536,1.8650603294372559,590208,54,0.05,10816
0.02,645.1212499999999,24.0,0.001443670829758048,1537,1.7316964864730835,590592,54,0.05,10823
0.02,645.550625,24.0,0.0017149158520624042,1538,1.4577972888946533,590976,54,0.05,10830
0.02,646.05,24.0,20000.0,1539,0.0,591360,54,0.05,10837
0.02,645.9962499999999,24.0,0.011628097854554653,1540,0.214996337890625,591744,54,0.05,10844
0.02,646.05,24.0,20000.0,1541,0.0,592128,54,0.05,10851
0.02,646.048125,24.0,0.3336796164512634,1542,0.007492091506719589,592512,54,0.05,10858
0.02,646.05,24.0,20000.0,1543,0.0,592896,54,0.05,10865
0.02,646.05,24.0,20000.0,1544,0.0,593280,54,0.05,10873
0.02,645.94875,24.0,0.009226269088685513,1545,0.2709653079509735,593664,54,0.05,10880
0.02,646.046875,24.0,0.2866842448711395,1546,0.008720270358026028,594048,54,0.05,10887
0.02,646.05,24.0,20000.0,1547,0.0,594432,54,0.05,10894
0.02,632.5325,24.0,4.7066165279829875e-05,1548,53.11671447753906,594816,54,0.05,10901
0.02,645.9399999999999,24.0,0.00568178528919816,1549,0.44000244140625,595200,54,0.05,10908
0.02,646.05,24.0,20000.0,1550,0.0,595584,54,0.05,10915
0.02,646.05,24.0,20000.0,1551,0.0,595968,54,0.05,10922
0.02,645.066875,24.0,0.000635728647466749,1552,3.9324951171875,596352,54,0.05,10929
0.02,646.05,24.0,20000.0,1553,0.0,596736,54,0.05,10936
0.02,601.02,24.0,1.393073944200296e-05,1554,179.45924377441406,597120,54,0.05,10943
0.02,646.05,24.0,20000.0,1555,0.0,597504,54,0.05,10950
0.02,645.4524999999999,24.0,0.001568957231938839,1556,1.5934149026870728,597888,54,0.05,10957
0.02,645.999375,24.0,0.012345707975327969,1557,0.2024993896484375,598272,54,0.05,10964
0.02,645.58125,24.0,0.002853246871381998,1558,0.8761945962905884,598656,54,0.05,10971
0.02,646.048125,24.0,0.3336796164512634,1559,0.007492091506719589,599040,54,0.05,10978
0.02,645.9437499999999,24.0,0.005882308818399906,1560,0.4250030517578125,599424,54,0.05,10985
0.02,644.90375,24.0,0.0007307127816602588,1561,3.421316623687744,599808,54,0.05,10992
0.02,645.5493749999999,24.0,0.0018487627385184169,1562,1.3522555828094482,600192,54,0.05,10999
0.02,645.821875,24.0,0.004800490569323301,1563,0.5207799673080444,600576,54,0.05,11007
0.02,645.6025,24.0,0.0015869608614593744,1564,1.5753380060195923,600960,54,0.05,11014
0.02,645.185625,24.0,0.0007230648188851774,1565,3.4575042724609375,601344,54,0.05,11021
0.02,645.661875,24.0,0.001849553664214909,1566,1.3516772985458374,601728,54,0.05,11028
0.02,645.999375,24.0,0.012345707975327969,1567,0.2024993896484375,602112,54,0.05,11035
0.02,645.785625,24.0,0.003376295790076256,1568,0.7404563426971436,602496,54,0.05,11042
0.02,645.1168749999999,24.0,0.0009274641051888466,1569,2.695521831512451,602880,54,0.05,11049
0.02,644.8812499999999,24.0,0.0007819895981810987,1570,3.1969730854034424,603264,54,0.05,11056
0.02,646.05,24.0,20000.0,1571,0.0,603648,54,0.05,11063
0.02,646.00125,24.0,0.01282102707773447,1572,0.1949920654296875,604032,54,0.05,11071
0.02,645.9849999999999,24.0,0.01153674814850092,1573,0.21669872105121613,604416,54,0.05,11078
0.02,645.985,24.0,0.01153674814850092,1574,0.21669872105121613,604800,54,0.05,11085
0.02,646.0387499999999,24.0,0.05555763095617294,1575,0.04499819129705429,605184,54,0.05,11092
0.02,646.0387499999999,24.0,0.05555763095617294,1576,0.04499819129705429,605568,54,0.05,11099
0.02,646.05,24.0,20000.0,1577,0.0,605952,54,0.05,11106
0.02,646.05,24.0,20000.0,1578,0.0,606336,54,0.05,11113
0.02,646.05,24.0,20000.0,1579,0.0,606720,54,0.05,11120
0.02,646.05,24.0,20000.0,1580,0.0,607104,54,0.05,11128
0.02,646.05,24.0,20000.0,1581,0.0,607488,54,0.05,11135
0.02,645.3225,24.0,0.000859105319250375,1582,2.910003662109375,607872,54,0.05,11142
0.02,646.05,24.0,20000.0,1583,0.0,608256,54,0.05,11149
0.02,646.05,24.0,20000.0,1584,0.0,608640,54,0.05,11157
0.02,646.05,24.0,20000.0,1585,0.0,609024,54,0.05,11164
0.02,645.8387499999999,24.0,0.0037841133307665586,1586,0.6606565713882446,609408,54,0.05,11171
0.02,646.05,24.0,20000.0,1587,0.0,609792,54,0.05,11178
0.02,644.848125,24.0,0.0007319094147533178,1588,3.4157230854034424,610176,54,0.05,11185
0.02,645.18125,24.0,0.0007194262580014765,1589,3.4749908447265625,610560,54,0.05,11192
0.02,645.2745,24.0,0.001456367434002459,1590,1.7165995836257935,610944,54,0.05,11200
0.02,645.02875,24.0,0.0006837430410087109,1591,3.656344175338745,611328,54,0.05,11207
0.02,646.05,24.0,20000.0,1592,0.0,611712,54,0.05,11214
0.02,645.9437499999999,24.0,0.005882308818399906,1593,0.4250030517578125,612096,54,0.05,11221
0.02,645.9437499999999,24.0,0.005882308818399906,1594,0.4250030517578125,612480,54,0.05,11228
0.02,645.4449999999999,24.0,0.0015104063786566257,1595,1.6551835536956787,612864,54,0.05,11235
0.02,645.9962499999999,24.0,0.011628097854554653,1596,0.214996337890625,613248,54,0.05,11242
0.02,645.999375,24.0,0.012345707975327969,1597,0.2024993896484375,613632,54,0.05,11249
0.02,646.048125,24.0,0.3336796164512634,1598,0.007492091506719589,614016,54,0.05,11257
0.02,644.93125,24.0,0.0008177921990863979,1599,3.057011127471924,614400,54,0.05,11263
0.02,646.05,24.0,20000.0,1600,0.0,614784,54,0.05,11270
0.02,645.2412499999999,24.0,0.0007727973279543221,1601,3.2350006103515625,615168,54,0.05,11277
0.02,646.05,24.0,20000.0,1602,0.0,615552,54,0.05,11285
0.02,645.95125,24.0,0.009264277294278145,1603,0.2698536217212677,615936,54,0.05,11292
0.02,645.6025,24.0,0.0015869608614593744,1604,1.5753380060195923,616320,54,0.05,11299
0.02,645.786875,24.0,0.004194562789052725,1605,0.5960095524787903,616704,54,0.05,11306
0.02,610.1924999999999,24.0,1.7606082110432908e-05,1606,141.9963836669922,617088,54,0.05,11313
0.02,645.89,24.0,0.005395806860178709,1607,0.46332257986068726,617472,54,0.05,11320
0.02,645.889375,24.0,0.0038910387083888054,1608,0.6425018310546875,617856,54,0.05,11327
0.02,645.9962499999999,24.0,0.011628097854554653,1609,0.214996337890625,618240,54,0.05,11334
0.02,645.4906249999999,24.0,0.001117316773161292,1610,2.2375030517578125,618624,54,0.05,11342
0.02,646.05,24.0,20000.0,1611,0.0,619008,54,0.05,11349
0.02,645.999375,24.0,0.012345707975327969,1612,0.2024993896484375,619392,54,0.05,11356
0.02,646.05,24.0,20000.0,1613,0.0,619776,54,0.05,11363
0.02,645.889375,24.0,0.0038910387083888054,1614,0.6425018310546875,620160,54,0.05,11370
0.02,646.05,24.0,20000.0,1615,0.0,620544,54,0.05,11377
0.02,645.4962499999999,24.0,0.00150596525054425,1616,1.660064697265625,620928,54,0.05,11384
0.02,645.941875,24.0,0.005888317245990038,1617,0.42456939816474915,621312,54,0.05,11391
0.02,646.05,24.0,20000.0,1618,0.0,621696,54,0.05,11398
0.02,645.2412499999999,24.0,0.0007727973279543221,1619,3.2350006103515625,622080,54,0.05,11405
0.02,645.999375,24.0,0.012345707975327969,1620,0.2024993896484375,622464,54,0.05,11412
0.02,645.999375,24.0,0.012345707975327969,1621,0.2024993896484375,622848,54,0.05,11419
0.02,646.05,24.0,20000.0,1622,0.0,623232,54,0.05,11426
0.02,645.8875,24.0,0.003893802175298333,1623,0.6420458555221558,623616,54,0.05,11433
0.02,646.05,24.0,20000.0,1624,0.0,624000,54,0.05,11441
0.02,645.65625,24.0,0.0015873044030740857,1625,1.5749969482421875,624384,54,0.05,11448
0.02,645.514375,24.0,0.0028465199284255505,1626,0.8782652616500854,624768,54,0.05,11455
0.02,645.2412499999999,24.0,0.0007727973279543221,1627,3.2350006103515625,625152,54,0.05,11462
0.02,645.8981249999999,24.0,0.007656485307961702,1628,0.3265204429626465,625536,54,0.05,11469
0.02,646.05,24.0,20000.0,1629,0.0,625920,54,0.05,11476
0.02,646.05,24.0,20000.0,1630,0.0,626304,54,0.05,11483
0.02,646.004625,24.0,0.01439614500850439,1631,0.17365747690200806,626688,54,0.05,11490
0.02,645.145625,24.0,0.000980648910626769,1632,2.5493321418762207,627072,54,0.05,11497
0.02,645.999375,24.0,0.012345707975327969,1633,0.2024993896484375,627456,54,0.05,11504
0.02,645.045625,24.0,0.0008603392634540796,1634,2.905830144882202,627840,54,0.05,11511
0.02,646.0487499999999,24.0,0.5010145306587219,1635,0.00498975021764636,628224,54,0.05,11518
0.02,645.48875,24.0,0.0011175599647685885,1636,2.237015962600708,628608,54,0.05,11526
0.02,645.239375,24.0,0.0007710116915404797,1637,3.24249267578125,628992,54,0.05,11533
0.02,645.8375,24.0,0.004305409733206034,1638,0.5806646943092346,629376,54,0.05,11540
0.02,646.05,24.0,20000.0,1639,0.0,629760,54,0.05,11547
0.02,645.999375,24.0,0.012345707975327969,1640,0.2024993896484375,630144,54,0.05,11554
0.02,646.05,24.0,20000.0,1641,0.0,630528,54,0.05,11561
0.02,646.05,24.0,20000.0,1642,0.0,630912,54,0.05,11568
0.02,646.05,24.0,20000.0,1643,0.0,631296,54,0.05,11575
0.02,645.9962499999999,24.0,0.011628097854554653,1644,0.214996337890625,631680,54,0.05,11582
0.02,646.05,24.0,20000.0,1645,0.0,632064,54,0.05,11589
0.02,645.94875,24.0,0.009036133997142315,1646,0.2766668498516083,632448,54,0.05,11596
0.02,645.7831249999999,24.0,0.003349666716530919,1647,0.7463427782058716,632832,54,0.05,11604
0.02,646.05,24.0,20000.0,1648,0.0,633216,54,0.05,11611
0.02,645.889375,24.0,0.0038910387083888054,1649,0.6425018310546875,633600,54,0.05,11618
0.02,645.788125,24.0,0.003707638941705227,1650,0.6742834448814392,633984,54,0.05,11624
0.02,645.7368749999999,24.0,0.0036359711084514856,1651,0.6875740885734558,634368,54,0.05,11632
0.02,645.3343749999999,24.0,0.0010219920659437776,1652,2.4462027549743652,634752,54,0.05,11639
0.02,610.53,24.0,1.759572114679031e-05,1653,142.0800018310547,635136,54,0.05,11646
0.02,581.4180624999999,24.0,1.4139514860289637e-05,1654,176.80946350097656,635520,54,0.05,11652
0.02,645.999375,24.0,0.012345707975327969,1655,0.2024993896484375,635904,54,0.05,11659
0.02,599.81,24.0,1.3516436411009636e-05,1656,184.95999145507812,636288,54,0.05,11666
0.02,645.2831249999999,24.0,0.0010987947462126613,1657,2.2752199172973633,636672,54,0.05,11673
0.02,645.224375,24.0,0.0011861814418807626,1658,2.107603073120117,637056,54,0.05,11680
0.02,645.6112499999999,24.0,0.0018500149017199874,1659,1.3513402938842773,637440,54,0.05,11687
0.02,645.999375,24.0,0.012345707975327969,1660,0.2024993896484375,637824,54,0.05,11694
0.02,645.51,24.0,0.001859316136687994,1661,1.3445801734924316,638208,54,0.05,11701
0.02,643.62375,24.0,0.0004792685795109719,1662,5.216281890869141,638592,54,0.05,11708
0.02,646.05,24.0,20000.0,1663,0.0,638976,54,0.05,11715
0.02,646.05,24.0,20000.0,1664,0.0,639360,54,0.05,11722
0.02,645.950625,24.0,0.009204922243952751,1665,0.27159368991851807,639744,54,0.05,11729
0.02,645.999375,24.0,0.012345707975327969,1666,0.2024993896484375,640128,54,0.05,11736
0.02,645.999375,24.0,0.012345707975327969,1667,0.2024993896484375,640512,54,0.05,11743
0.02,646.05,24.0,20000.0,1668,0.0,640896,54,0.05,11750
0.02,645.7125,24.0,0.00185186427552253,1669,1.3499908447265625,641280,54,0.05,11757
0.02,646.05,24.0,20000.0,1670,0.0,641664,54,0.05,11764
0.02,645.89125,24.0,0.0053744083270430565,1671,0.465167373418808,642048,54,0.05,11771
0.02,645.37375,24.0,0.0013557788915932178,1672,1.8439583778381348,642432,54,0.05,11778
0.02,646.05,24.0,20000.0,1673,0.0,642816,54,0.05,11785
0.02,595.180625,24.0,1.2444157619029284e-05,1674,200.89749145507812,643200,54,0.05,11792
0.02,646.05,24.0,20000.0,1675,0.0,643584,54,0.05,11799
0.02,646.05,24.0,20000.0,1676,0.0,643968,54,0.05,11806
0.02,646.05,24.0,20000.0,1677,0.0,644352,54,0.05,11813
0.02,646.05,24.0,20000.0,1678,0.0,644736,54,0.05,11820
0.02,645.888125,24.0,0.003861054079607129,1679,0.647491455078125,645120,54,0.05,11827
0.02,646.05,24.0,20000.0,1680,0.0,645504,54,0.05,11834
0.02,645.9525,24.0,0.00938403233885765,1681,0.26640987396240234,645888,54,0.05,11841
0.02,646.05,24.0,20000.0,1682,0.0,646272,54,0.05,11848
0.02,645.8387499999999,24.0,0.0037841133307665586,1683,0.6606565713882446,646656,54,0.05,11855
0.02,645.608125,24.0,0.0016180460806936026,1684,1.5450732707977295,647040,54,0.05,11862
0.02,645.660625,24.0,0.0018428066978231072,1685,1.3566261529922485,647424,54,0.05,11869
0.02,646.05,24.0,20000.0,1686,0.0,647808,54,0.05,11876
0.02,645.9949999999999,24.0,0.011642985977232456,1687,0.2147214263677597,648192,54,0.05,11883
0.02,612.29,24.0,1.851303386501968e-05,1688,135.0399932861328,648576,54,0.05,11890
0.02,646.05,24.0,20000.0,1689,0.0,648960,54,0.05,11897
0.02,645.190625,24.0,0.0007745139300823212,1690,3.227830648422241,649344,54,0.05,11904
0.02,645.89625,24.0,0.007676336448639631,1691,0.3256760537624359,649728,54,0.05,11911
0.02,646.05,24.0,20000.0,1692,0.0,650112,54,0.05,11918
0.02,645.65625,24.0,0.0015873044030740857,1693,1.5749969482421875,650496,54,0.05,11925
0.02,646.05,24.0,20000.0,1694,0.0,650880,54,0.05,11932
0.02,644.4287499999999,24.0,0.0007463188958354294,1695,3.349774122238159,651264,54,0.05,11939
0.02,645.94,24.0,0.005786227528005838,1696,0.4320603311061859,651648,54,0.05,11946
0.02,646.048125,24.0,0.3336796164512634,1697,0.007492091506719589,652032,54,0.05,11953
0.02,646.05,24.0,20000.0,1698,0.0,652416,54,0.05,11960
0.02,645.999375,24.0,0.012345707975327969,1699,0.2024993896484375,652800,54,0.05,11967
0.02,645.5005,24.0,0.0011373985325917602,1700,2.197998046875,653184,54,0.05,11974
0.02,645.889375,24.0,0.0038910387083888054,1701,0.6425018310546875,653568,54,0.05,11981
0.02,646.05,24.0,20000.0,1702,0.0,653952,54,0.05,11988
0.02,646.05,24.0,20000.0,1703,0.0,654336,54,0.05,11995
0.02,646.05,24.0,20000.0,1704,0.0,654720,54,0.05,12002
0.02,645.9437499999999,24.0,0.005882308818399906,1705,0.4250030517578125,655104,54,0.05,12009
0.02,646.05,24.0,20000.0,1706,0.0,655488,54,0.05,12016
0.02,645.0446875,24.0,0.0007181002292782068,1707,3.48140811920166,655872,54,0.05,12023
0.02,646.05,24.0,20000.0,1708,0.0,656256,54,0.05,12030
0.02,645.8387499999999,24.0,0.0037841133307665586,1709,0.6606565713882446,656640,54,0.05,12037
0.02,645.895,24.0,0.005534598603844643,1710,0.451703816652298,657024,54,0.05,12044
0.02,646.05,24.0,20000.0,1711,0.0,657408,54,0.05,12051
0.02,645.615,24.0,0.0016188527224585414,1712,1.5443034172058105,657792,54,0.05,12058
0.02,645.4906249999999,24.0,0.001117316773161292,1713,2.2375030517578125,658176,54,0.05,12065
0.02,646.05,24.0,20000.0,1714,0.0,658560,54,0.05,12072
0.02,646.05,24.0,20000.0,1715,0.0,658944,54,0.05,12079
0.02,646.05,24.0,20000.0,1716,0.0,659328,54,0.05,12086
0.02,645.8387499999999,24.0,0.0037841133307665586,1717,0.6606565713882446,659712,54,0.05,12093
0.02,645.9525,24.0,0.00938403233885765,1718,0.26640987396240234,660096,54,0.05,12100
0.02,646.05,24.0,20000.0,1719,0.0,660480,54,0.05,12108
0.02,646.05,24.0,20000.0,1720,0.0,660864,54,0.05,12116
0.02,645.375,24.0,0.0013554258039221168,1721,1.8444386720657349,661248,54,0.05,12123
0.02,645.995625,24.0,0.012391086667776108,1722,0.20175780355930328,661632,54,0.05,12131
0.02,646.05,24.0,20000.0,1723,0.0,662016,54,0.05,12138
0.02,645.4906249999999,24.0,0.001117316773161292,1724,2.2375030517578125,662400,54,0.05,12145
0.02,645.94,24.0,0.005894466303288937,1725,0.4241264760494232,662784,54,0.05,12152
0.02,646.05,24.0,20000.0,1726,0.0,663168,54,0.05,12159
0.02,646.048125,24.0,0.3336796164512634,1727,0.007492091506719589,663552,54,0.05,12166
0.02,646.05,24.0,20000.0,1728,0.0,663936,54,0.05,12173
0.02,646.048125,24.0,0.3336796164512634,1729,0.007492091506719589,664320,54,0.05,12180
0.02,646.05,24.0,20000.0,1730,0.0,664704,54,0.05,12187
0.02,646.05,24.0,20000.0,1731,0.0,665088,54,0.05,12194
0.02,646.05,24.0,20000.0,1732,0.0,665472,54,0.05,12201
0.02,645.1568749999999,24.0,0.0009918846189975739,1733,2.520453929901123,665856,54,0.05,12208
0.02,646.05,24.0,20000.0,1734,0.0,666240,54,0.05,12215
0.02,645.7125,24.0,0.00185186427552253,1735,1.3499908447265625,666624,54,0.05,12222
0.02,645.999375,24.0,0.012345707975327969,1736,0.2024993896484375,667008,54,0.05,12229
0.02,646.05,24.0,20000.0,1737,0.0,667392,54,0.05,12236
0.02,646.05,24.0,20000.0,1738,0.0,667776,54,0.05,12243
0.02,646.05,24.0,20000.0,1739,0.0,668160,54,0.05,12250
0.02,591.266875,24.0,1.140862332249526e-05,1740,219.1324920654297,668544,54,0.05,12257
0.02,646.05,24.0,20000.0,1741,0.0,668928,54,0.05,12264
0.02,645.889375,24.0,0.0038910387083888054,1742,0.6425018310546875,669312,54,0.05,12271
0.02,646.05,24.0,20000.0,1743,0.0,669696,54,0.05,12278
0.02,646.05,24.0,20000.0,1744,0.0,670080,54,0.05,12285
0.02,645.4399999999999,24.0,0.0011194887338206172,1745,2.2331621646881104,670464,54,0.05,12292
0.02,646.05,24.0,20000.0,1746,0.0,670848,54,0.05,12299
0.02,646.05,24.0,20000.0,1747,0.0,671232,54,0.05,12306
0.02,645.239375,24.0,0.0007710116915404797,1748,3.24249267578125,671616,54,0.05,12313
0.02,646.00125,24.0,0.01282102707773447,1749,0.1949920654296875,672000,54,0.05,12320
0.02,646.05,24.0,20000.0,1750,0.0,672384,54,0.05,12327
0.02,645.945625,24.0,0.0089341402053833,1751,0.279825359582901,672768,54,0.05,12334
0.02,646.05,24.0,20000.0,1752,0.0,673152,54,0.05,12341
0.02,646.05,24.0,20000.0,1753,0.0,673536,54,0.05,12348
0.02,646.05,24.0,20000.0,1754,0.0,673920,54,0.05,12355
0.02,646.0520624999999,24.0,0.3028416931629181,1755,0.008255013264715672,674304,54,0.05,12362
0.02,646.05,24.0,20000.0,1756,0.0,674688,54,0.05,12369
0.02,646.05,24.0,20000.0,1757,0.0,675072,54,0.05,12376
0.02,646.044375,24.0,0.20693887770175934,1758,0.012080737389624119,675456,54,0.05,12384
0.02,646.05,24.0,20000.0,1759,0.0,675840,54,0.05,12390
0.02,645.7831249999999,24.0,0.003349666716530919,1760,0.7463427782058716,676224,54,0.05,12397
0.02,646.0387499999999,24.0,0.055557653307914734,1761,0.0449981726706028,676608,54,0.05,12405
0.02,645.1875,24.0,0.0007246382301673293,1762,3.4499969482421875,676992,54,0.05,12411
0.02,646.05,24.0,20000.0,1763,0.0,677376,54,0.05,12419
0.02,646.05,24.0,20000.0,1764,0.0,677760,54,0.05,12426
0.02,646.05,24.0,20000.0,1765,0.0,678144,54,0.05,12432
0.02,646.05,24.0,20000.0,1766,0.0,678528,54,0.05,12439
0.02,645.7125,24.0,0.00185186427552253,1767,1.3499908447265625,678912,54,0.05,12447
0.02,645.889375,24.0,0.0038910387083888054,1768,0.6425018310546875,679296,54,0.05,12454
0.02,645.999375,24.0,0.012345707975327969,1769,0.2024993896484375,679680,54,0.05,12461
0.02,645.889375,24.0,0.0038910387083888054,1770,0.6425018310546875,680064,54,0.05,12468
0.02,646.05,24.0,20000.0,1771,0.0,680448,54,0.05,12475
0.02,645.9962499999999,24.0,0.011628097854554653,1772,0.214996337890625,680832,54,0.05,12482
0.02,646.05,24.0,20000.0,1773,0.0,681216,54,0.05,12489
0.02,646.048125,24.0,0.3336796164512634,1774,0.007492091506719589,681600,54,0.05,12496
0.02,646.05,24.0,20000.0,1775,0.0,681984,54,0.05,12503
0.02,646.036875,24.0,0.0554049052298069,1776,0.04512223228812218,682368,54,0.05,12510
0.02,646.05,24.0,20000.0,1777,0.0,682752,54,0.05,12517
0.02,646.04625,24.0,0.2442297637462616,1778,0.010236137546598911,683136,54,0.05,12524
0.02,646.05,24.0,20000.0,1779,0.0,683520,54,0.05,12531
0.02,645.60375,24.0,0.0015883416635915637,1780,1.573968529701233,683904,54,0.05,12538
0.02,646.0387499999999,24.0,0.05555763095617294,1781,0.04499819129705429,684288,54,0.05,12545
0.02,646.05,24.0,20000.0,1782,0.0,684672,54,0.05,12552
0.02,646.05,24.0,20000.0,1783,0.0,685056,54,0.05,12559
0.02,645.7125,24.0,0.00185186427552253,1784,1.3499908447265625,685440,54,0.05,12566
0.02,643.813125,24.0,0.00029343535425141454,1785,8.519763946533203,685824,54,0.05,12573
0.02,646.05,24.0,20000.0,1786,0.0,686208,54,0.05,12580
0.02,644.853125,24.0,0.0007333105895668268,1787,3.409196376800537,686592,54,0.05,12587
0.02,646.05,24.0,20000.0,1788,0.0,686976,54,0.05,12594
0.02,646.05,24.0,20000.0,1789,0.0,687360,54,0.05,12601
0.02,646.05,24.0,20000.0,1790,0.0,687744,54,0.05,12609
0.02,646.05,24.0,20000.0,1791,0.0,688128,54,0.05,12616
0.02,646.05,24.0,20000.0,1792,0.0,688512,54,0.05,12623
0.02,645.70875,24.0,0.0018531826790422201,1793,1.3490303754806519,688896,54,0.05,12630
0.02,646.05,24.0,20000.0,1794,0.0,689280,54,0.05,12638
0.02,645.9437499999999,24.0,0.008780652657151222,1795,0.28471675515174866,689664,54,0.05,12645
0.02,645.9975,24.0,0.011905239894986153,1796,0.209991455078125,690048,54,0.05,12652
0.02,646.05,24.0,20000.0,1797,0.0,690432,54,0.05,12659
0.02,645.7125,24.0,0.00185186427552253,1798,1.3499908447265625,690816,54,0.05,12666
0.02,646.05,24.0,20000.0,1799,0.0,691200,54,0.05,12673
0.02,646.048125,24.0,0.3336796164512634,1800,0.007492091506719589,691584,54,0.05,12680
0.02,645.8875,24.0,0.003893802175298333,1801,0.6420458555221558,691968,54,0.05,12687
0.02,645.999375,24.0,0.012345707975327969,1802,0.2024993896484375,692352,54,0.05,12694
0.02,646.048125,24.0,0.3336796164512634,1803,0.007492091506719589,692736,54,0.05,12701
0.02,646.05,24.0,20000.0,1804,0.0,693120,54,0.05,12709
0.02,646.05,24.0,20000.0,1805,0.0,693504,54,0.05,12716
0.02,645.8875,24.0,0.003893802175298333,1806,0.6420458555221558,693888,54,0.05,12723
0.02,644.7931249999999,24.0,0.0006523954216390848,1807,3.832031488418579,694272,54,0.05,12730
0.02,645.49875,24.0,0.0012509641237556934,1808,1.9984583854675293,694656,54,0.05,12737
0.02,645.6056249999999,24.0,0.0015877906698733568,1809,1.5745147466659546,695040,54,0.05,12744
0.02,645.375,24.0,0.0013554258039221168,1810,1.8444386720657349,695424,54,0.05,12752
0.02,646.05,24.0,20000.0,1811,0.0,695808,54,0.05,12759
0.02,644.776875,24.0,0.0007889213156886399,1812,3.1688835620880127,696192,54,0.05,12766
0.02,645.999375,24.0,0.012345707975327969,1813,0.2024993896484375,696576,54,0.05,12773
0.02,645.44125,24.0,0.001026695012114942,1814,2.43499755859375,696960,54,0.05,12780
0.02,646.05,24.0,20000.0,1815,0.0,697344,54,0.05,12787
0.02,645.6025,24.0,0.0015869608614593744,1816,1.5753380060195923,697728,54,0.05,12794
0.02,644.8687499999999,24.0,0.0007166021969169378,1817,3.4886856079101562,698112,54,0.05,12801
0.02,646.05,24.0,20000.0,1818,0.0,698496,54,0.05,12808
